STATE_CODE,STATE_CODE_EXP,SHRP_ID,CONSTRUCTION_NO,CN_ASSIGN_DATE,CN_CHANGE_REASON,CN_CHANGE_REASON_EXP,RECORD_STATUS,GPS_SPS,GPS_SPS_EXP,EXPERIMENT_NO,EXPERIMENT_NO_EXP,STATUS_EXP,STATUS,ASSIGN_DATE,DEASSIGN_DATE,SEAS_ID,SUPPLEMENTAL,EXP_SECT_RS,BASIC_INFO_RS,PAV_STRUCT_RS,TRAFFIC_RS,CLIMATIC_RS,PAVEMENT_FAMILY,PAVEMENT_FAMILY_EXP
40,Oklahoma,0508,4,2013-08-15,"10,36,51","AC Shoulder Restoration, Tack Coat, Mill Off AC and Overlay with AC ",E,G,General Pavement Studies,6S,AC Overlay on AC Pavement with Milling and/or Fabric Pretreatment,Out-of-study,O,2013-08-15,2017-06-30,,,E,E,E,,E,ACATB,
40,Oklahoma,0560,4,2013-08-15,"10,36,51","AC Shoulder Restoration, Tack Coat, Mill Off AC and Overlay with AC ",E,G,General Pavement Studies,6S,AC Overlay on AC Pavement with Milling and/or Fabric Pretreatment,Out-of-study,O,2013-08-15,2017-06-30,,,E,E,E,,E,ACATB,
40,Oklahoma,0509,4,2013-08-15,"10,36,51","AC Shoulder Restoration, Tack Coat, Mill Off AC and Overlay with AC ",E,G,General Pavement Studies,6S,AC Overlay on AC Pavement with Milling and/or Fabric Pretreatment,Out-of-study,O,2013-08-15,2017-06-30,,,E,E,E,,E,ACATB,
28,Mississippi,7012,4,2009-06-15,54,Partial depth patching of PCC pavements at joints,E,G,General Pavement Studies,9,Unbonded PCC Overlay of PCC Pavement,Out-of-study,O,1993-03-15,2017-06-01,,,E,E,E,E,E,PCPCC,
40,Oklahoma,4154,3,2013-08-15,"10,51","AC Shoulder Restoration, Mill Off AC and Overlay with AC ",E,G,General Pavement Studies,6S,AC Overlay on AC Pavement with Milling and/or Fabric Pretreatment,Out-of-study,O,2013-08-15,2017-06-30,,,E,E,E,E,E,ACATB,
48,Texas,1087,4,2011-07-15,19,Asphalt Concrete Overlay,E,G,General Pavement Studies,6B,"AC Overlay with Conventional Asphalt Cement on AC Pavement, No Milling",Out-of-study,O,2011-07-15,2016-08-01,,,E,E,E,E,E,ACUB,
30,Montana,7075,4,2012-06-01,31,Aggregate Seal Coat,E,G,General Pavement Studies,6S,AC Overlay on AC Pavement with Milling and/or Fabric Pretreatment,,,2000-06-01,,,,E,E,E,E,E,ACUB,
56,Wyoming,7773,6,2009-08-01,31,Aggregate Seal Coat,E,G,General Pavement Studies,2,Asphalt Concrete on Bound Base,Out-of-study,O,1989-06-01,2018-09-15,,,E,E,E,E,E,ACATB,
56,Wyoming,7775,6,2012-06-12,31,Aggregate Seal Coat,E,G,General Pavement Studies,6B,"AC Overlay with Conventional Asphalt Cement on AC Pavement, No Milling",Out-of-study,O,2010-10-18,2018-09-11,,,E,E,E,E,E,ACUB,
27,Minnesota,0909,3,1993-06-26,46,Fracture Treatment of PCC Pavement as Base for New AC Surface,E,S,Specific Pavement Studies,9J,"Superpave Asphalt Binder Study, AC Overlay on JCP)",Out-of-study,O,1993-01-01,2001-09-15,,S,E,E,E,E,E,ACPCC,
27,Minnesota,0909,4,1993-07-20,"11,19","AC Shoulder Replacement, Asphalt Concrete Overlay",E,S,Specific Pavement Studies,9J,"Superpave Asphalt Binder Study, AC Overlay on JCP)",Out-of-study,O,1993-01-01,2001-09-15,,S,E,E,E,E,E,ACPCC,
47,Tennessee,0606,3,1996-03-15,12,Grinding Surface,E,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,1987-01-01,2004-05-01,,,E,E,E,E,E,JPCTB,
47,Tennessee,0606,4,1996-04-20,"4,7,11,19,38","Full Depth Transverse Joint Repair Patch, PCC Slab Replacement, AC Shoulder Replacement, Asphalt Concrete Overlay, Longitudinal Subdrains",E,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,1987-01-01,2004-05-01,,,E,E,E,E,E,ACATB,
21,Kentucky,A410,7,1995-04-13,"2,3","Transverse Joint Sealing, Lane-Shoulder Longitudinal Joint Sealing",E,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,1991-01-01,2005-12-31,,,E,E,E,E,E,JPCTB,
87,Ontario,BA01,2,2017-05-18,"55,43","Hot-Mix Recycled Asphalt Concrete Overlay, Mill Existing Pavement and Overlay with Hot-Mix Recycled AC",E,S,Specific Pavement Studies,10,Warm Mix Asphalt Overlay of Asphalt Pavement,,,2014-10-01,,,,A,A,E,,E,ACATB,
50,Vermont,1682,5,2012-05-01,"25,43,10","AC Shoulder Restoration, Patch Pot Holes - Hand Spread, Compacted with Truck, Hot-Mix Recycled Asphalt Concrete Overlay",E,G,General Pavement Studies,7D,"Multiple AC Overlays with Conventional Asphalt Cement on PCC Pavement, with No Pretreatment",Out-of-study,O,2012-05-01,2018-08-29,,,E,E,E,E,E,ACPCC,
50,Vermont,1683,4,2012-05-01,"25,43,10","AC Shoulder Restoration, Patch Pot Holes - Hand Spread, Compacted with Truck, Hot-Mix Recycled Asphalt Concrete Overlay",E,G,General Pavement Studies,6D,"Multiple AC Overlays with Conventional Asphalt Cement on AC Pavement, No Milling",Out-of-study,O,2012-05-01,2018-08-29,,,E,E,E,E,E,ACATB,
27,Minnesota,3012,3,2013-10-07,"4,5","Full Depth Transverse Joint Repair Patch, Full Depth Patching of PCC Pavement Other Than at Joint",E,G,General Pavement Studies,3,Jointed Plain Concrete Pavement (JPCP),Out-of-study,O,1993-01-01,2018-09-28,,,E,E,E,E,E,JPCUB,
39,Ohio,9006,4,2013-05-06,"4,5,6,54,19,10","Full Depth Transverse Joint Repair Patch, Full Depth Patching of PCC Pavement Other Than at Joint, Partial Depth Patching of PCC Pavement Other Than at Joint, AC Shoulder Restoration, Asphalt Concrete Overlay, Partial depth patching of PCC pavements at joints",E,G,General Pavement Studies,7C,"AC Overlay with Modified Asphalt Cement on PCC Pavement, with CPR or No Pretreatment",,,2013-05-06,,,,E,E,E,E,E,ACPCC,
46,South Dakota,0601,12,2011-06-01,"51,10","AC Shoulder Restoration, Mill Off AC and Overlay with AC ",E,G,General Pavement Studies,7S,AC Overlay on PCC Pavement with Pretreatment,,,2011-06-01,,,,E,E,E,,E,ACATB,
46,South Dakota,0602,12,2011-06-01,"51,10","AC Shoulder Restoration, Mill Off AC and Overlay with AC ",E,G,General Pavement Studies,7S,AC Overlay on PCC Pavement with Pretreatment,,,2011-06-01,,,,E,E,E,,E,ACATB,
46,South Dakota,0603,7,2011-06-01,"51,10","AC Shoulder Restoration, Mill Off AC and Overlay with AC ",E,G,General Pavement Studies,7S,AC Overlay on PCC Pavement with Pretreatment,,,2011-06-01,,,,E,E,E,,E,ACATB,
46,South Dakota,0604,5,2011-06-01,"51,10","AC Shoulder Restoration, Mill Off AC and Overlay with AC ",E,G,General Pavement Studies,7S,AC Overlay on PCC Pavement with Pretreatment,,,2011-06-01,,,,E,E,E,,E,ACATB,
46,South Dakota,0605,11,2011-06-01,"51,10","AC Shoulder Restoration, Mill Off AC and Overlay with AC ",E,G,General Pavement Studies,7S,AC Overlay on PCC Pavement with Pretreatment,,,2011-06-01,,,,E,E,E,,E,ACATB,
46,South Dakota,0606,5,2011-06-01,"51,10","AC Shoulder Restoration, Mill Off AC and Overlay with AC ",E,G,General Pavement Studies,7S,AC Overlay on PCC Pavement with Pretreatment,,,2011-06-01,,,,E,E,E,,E,ACATB,
46,South Dakota,0607,8,2011-06-01,"51,10","AC Shoulder Restoration, Mill Off AC and Overlay with AC ",E,G,General Pavement Studies,7S,AC Overlay on PCC Pavement with Pretreatment,,,2011-06-01,,,,E,E,E,,E,ACATB,
46,South Dakota,0608,8,2011-06-01,"51,10","AC Shoulder Restoration, Mill Off AC and Overlay with AC ",E,G,General Pavement Studies,7S,AC Overlay on PCC Pavement with Pretreatment,,,2011-06-01,,,,E,E,E,,E,ACATB,
46,South Dakota,0660,8,2011-06-01,"51,10","AC Shoulder Restoration, Mill Off AC and Overlay with AC ",E,G,General Pavement Studies,7S,AC Overlay on PCC Pavement with Pretreatment,,,2011-06-01,,,S,E,E,E,,E,ACATB,
46,South Dakota,0661,5,2011-06-01,"51,10","AC Shoulder Restoration, Mill Off AC and Overlay with AC ",E,G,General Pavement Studies,7S,AC Overlay on PCC Pavement with Pretreatment,,,2011-06-01,,,S,E,E,E,,E,ACATB,
46,South Dakota,0662,7,2011-06-01,"51,10","AC Shoulder Restoration, Mill Off AC and Overlay with AC ",E,G,General Pavement Studies,7S,AC Overlay on PCC Pavement with Pretreatment,,,2011-06-01,,,S,E,E,E,,E,ACATB,
46,South Dakota,3012,5,2013-06-01,12,Grinding Surface,E,G,General Pavement Studies,3,Jointed Plain Concrete Pavement (JPCP),Out-of-study,O,1987-01-01,2017-06-30,,,E,E,E,E,E,JPCUB,
46,South Dakota,3052,3,2013-06-01,"2,3","Transverse Joint Sealing, Lane-Shoulder Longitudinal Joint Sealing",E,G,General Pavement Studies,3,Jointed Plain Concrete Pavement (JPCP),,,1988-07-01,,,,E,E,E,E,E,JPCUB,
46,South Dakota,9106,5,2013-06-01,27,Strip Patching (using spreader and distributor to apply hot liquid asphalt and aggregate),E,G,General Pavement Studies,6A,Existing AC Overlay on AC Pavement ,Out-of-study,O,1989-06-14,2016-08-01,,,E,E,E,E,E,ACUB,
46,South Dakota,9197,7,2013-06-01,31,Aggregate Seal Coat,E,G,General Pavement Studies,6D,"Multiple AC Overlays with Conventional Asphalt Cement on AC Pavement, No Milling",Out-of-study,O,2000-07-01,2016-08-01,,,E,E,E,E,E,ACUB,
37,North Carolina,1645,4,2013-01-28,"55,10","AC Shoulder Restoration, Mill Existing Pavement and Overlay with Hot-Mix Recycled AC",E,G,General Pavement Studies,6S,AC Overlay on AC Pavement with Milling and/or Fabric Pretreatment,Out-of-study,O,2013-01-28,2020-01-01,,,E,E,E,E,E,ACATB,
37,North Carolina,2819,4,2013-06-01,55,Mill Existing Pavement and Overlay with Hot-Mix Recycled AC,E,G,General Pavement Studies,6D,"Multiple AC Overlays with Conventional Asphalt Cement on AC Pavement, No Milling",Out-of-study,O,2013-06-01,2020-01-01,,,E,E,E,E,E,ACATB,
42,Pennsylvania,1606,3,2002-10-01,10,AC Shoulder Restoration,E,G,General Pavement Studies,4,Jointed Reinforced Concrete Pavement (JPCP),Out-of-study,O,1988-09-01,2008-06-01,A,,E,E,E,E,E,JRCP,
42,Pennsylvania,C410,3,1998-11-01,5,Full Depth Patching of PCC Pavement Other Than at Joint,E,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,1988-09-01,2005-12-31,,,E,E,E,E,E,JRCP,
42,Pennsylvania,C430,2,1998-11-01,5,Full Depth Patching of PCC Pavement Other Than at Joint,E,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,1988-09-01,2005-12-31,,,E,E,E,E,E,JRCP,
19,Iowa,1044,2,1992-02-21,"1,25","Crack Sealing, Patch Pot Holes - Hand Spread, Compacted with Truck",E,G,General Pavement Studies,1,Asphalt Concrete on Unbound Granular Base,Out-of-study,O,1987-01-01,2002-09-01,,,E,E,E,E,E,ACATB,
46,South Dakota,0601,13,2013-06-01,1,Crack Sealing,E,G,General Pavement Studies,7S,AC Overlay on PCC Pavement with Pretreatment,,,2011-06-01,,,,E,E,E,,E,ACATB,
46,South Dakota,0602,13,2013-06-01,1,Crack Sealing,E,G,General Pavement Studies,7S,AC Overlay on PCC Pavement with Pretreatment,,,2011-06-01,,,,E,E,E,,E,ACATB,
46,South Dakota,0603,8,2013-06-01,1,Crack Sealing,E,G,General Pavement Studies,7S,AC Overlay on PCC Pavement with Pretreatment,,,2011-06-01,,,,E,E,E,,E,ACATB,
46,South Dakota,0604,6,2013-06-01,1,Crack Sealing,E,G,General Pavement Studies,7S,AC Overlay on PCC Pavement with Pretreatment,,,2011-06-01,,,,E,E,E,,E,ACATB,
46,South Dakota,0605,12,2013-06-01,1,Crack Sealing,E,G,General Pavement Studies,7S,AC Overlay on PCC Pavement with Pretreatment,,,2011-06-01,,,,E,E,E,,E,ACATB,
46,South Dakota,0606,6,2013-06-01,1,Crack Sealing,E,G,General Pavement Studies,7S,AC Overlay on PCC Pavement with Pretreatment,,,2011-06-01,,,,E,E,E,,E,ACATB,
46,South Dakota,0607,9,2013-06-01,1,Crack Sealing,E,G,General Pavement Studies,7S,AC Overlay on PCC Pavement with Pretreatment,,,2011-06-01,,,,E,E,E,,E,ACATB,
46,South Dakota,0608,9,2013-06-01,1,Crack Sealing,E,G,General Pavement Studies,7S,AC Overlay on PCC Pavement with Pretreatment,,,2011-06-01,,,,E,E,E,,E,ACATB,
46,South Dakota,0660,9,2013-06-01,1,Crack Sealing,E,G,General Pavement Studies,7S,AC Overlay on PCC Pavement with Pretreatment,,,2011-06-01,,,S,E,E,E,,E,ACATB,
46,South Dakota,0661,6,2013-06-01,1,Crack Sealing,E,G,General Pavement Studies,7S,AC Overlay on PCC Pavement with Pretreatment,,,2011-06-01,,,S,E,E,E,,E,ACATB,
46,South Dakota,0662,8,2013-06-01,1,Crack Sealing,E,G,General Pavement Studies,7S,AC Overlay on PCC Pavement with Pretreatment,,,2011-06-01,,,S,E,E,E,,E,ACATB,
87,Ontario,BA02,2,2017-05-26,"55,60","Mill Existing Pavement and Overlay with Hot-Mix Recycled AC, Warm Mix AC Overlay with RAP and/or RAS",E,S,Specific Pavement Studies,10,Warm Mix Asphalt Overlay of Asphalt Pavement,,,2014-10-01,,,,A,A,E,,E,ACATB,
87,Ontario,BA61,2,2017-06-01,"55,60","Mill Existing Pavement and Overlay with Hot-Mix Recycled AC, Warm Mix AC Overlay with RAP and/or RAS",E,S,Specific Pavement Studies,10,Warm Mix Asphalt Overlay of Asphalt Pavement,,,2014-10-01,,,S,A,A,E,,E,ACATB,
87,Ontario,BA62,2,2017-06-06,"55,60","Mill Existing Pavement and Overlay with Hot-Mix Recycled AC, Warm Mix AC Overlay with RAP and/or RAS",E,S,Specific Pavement Studies,10,Warm Mix Asphalt Overlay of Asphalt Pavement,,,2014-10-01,,,S,A,A,E,,E,ACATB,
2,Alaska,9035,5,2016-06-01,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",E,G,General Pavement Studies,6B,"AC Overlay with Conventional Asphalt Cement on AC Pavement, No Milling",Out-of-study,O,1990-07-01,2017-06-30,,,A,A,E,E,E,ACUB,
26,Michigan,0116,6,2016-08-01,1,Crack Sealing,E,G,General Pavement Studies,6S,AC Overlay on AC Pavement with Milling and/or Fabric Pretreatment,Out-of-study,O,2002-10-01,2017-05-25,,,A,A,E,,E,ACTB,
26,Michigan,0118,6,2016-08-01,1,Crack Sealing,E,G,General Pavement Studies,6B,"AC Overlay with Conventional Asphalt Cement on AC Pavement, No Milling",Out-of-study,O,2012-06-01,2017-05-25,,,A,A,E,,E,ACTB,
26,Michigan,0120,6,2016-08-01,1,Crack Sealing,E,G,General Pavement Studies,6B,"AC Overlay with Conventional Asphalt Cement on AC Pavement, No Milling",Out-of-study,O,2012-06-01,2017-05-25,,,A,A,E,,E,ACATB,
26,Michigan,0121,6,2016-08-01,1,Crack Sealing,E,G,General Pavement Studies,6B,"AC Overlay with Conventional Asphalt Cement on AC Pavement, No Milling",Out-of-study,O,2012-06-01,2017-05-25,,,A,A,E,,E,ACATB,
26,Michigan,0124,6,2016-08-01,1,Crack Sealing,E,G,General Pavement Studies,6S,AC Overlay on AC Pavement with Milling and/or Fabric Pretreatment,Out-of-study,O,2002-10-01,2017-05-25,,,A,A,E,,E,ACATB,
26,Michigan,0115,6,2015-06-01,1,Crack Sealing,E,G,General Pavement Studies,6S,AC Overlay on AC Pavement with Milling and/or Fabric Pretreatment,Out-of-study,O,2002-10-01,2017-05-25,,,A,A,E,,E,ACTB,
26,Michigan,0117,6,2015-06-01,1,Crack Sealing,E,G,General Pavement Studies,6S,AC Overlay on AC Pavement with Milling and/or Fabric Pretreatment,Out-of-study,O,2002-10-01,2017-05-25,,,A,A,E,,E,ACTB,
26,Michigan,0123,6,2015-06-01,1,Crack Sealing,E,G,General Pavement Studies,6S,AC Overlay on AC Pavement with Milling and/or Fabric Pretreatment,Out-of-study,O,2002-10-01,2017-05-25,,,A,A,E,,E,ACATB,
26,Michigan,0159,6,2015-06-01,1,Crack Sealing,E,G,General Pavement Studies,6B,"AC Overlay with Conventional Asphalt Cement on AC Pavement, No Milling",Out-of-study,O,2012-06-01,2017-05-25,,,A,A,E,,E,ACATB,
38,North Dakota,0213,7,2016-06-01,10,AC Shoulder Restoration,E,S,Specific Pavement Studies,2,"Strategic Study of Structural Factors for Rigid Pavements, new/reconstructed JPCC pavements",,,1994-01-01,,,,A,A,E,E,E,JPCUB,
38,North Dakota,0214,8,2016-06-01,"10,54","AC Shoulder Restoration, Partial depth patching of PCC pavements at joints",E,S,Specific Pavement Studies,2,"Strategic Study of Structural Factors for Rigid Pavements, new/reconstructed JPCC pavements",,,1994-01-01,,,,A,A,E,E,E,JPCUB,
38,North Dakota,0215,9,2016-06-01,"10,54","AC Shoulder Restoration, Partial depth patching of PCC pavements at joints",E,S,Specific Pavement Studies,2,"Strategic Study of Structural Factors for Rigid Pavements, new/reconstructed JPCC pavements",,,1994-01-01,,,,A,A,E,E,E,JPCUB,
38,North Dakota,0216,9,2016-06-01,10,AC Shoulder Restoration,E,S,Specific Pavement Studies,2,"Strategic Study of Structural Factors for Rigid Pavements, new/reconstructed JPCC pavements",,,1994-01-01,,,,A,A,E,E,E,JPCUB,
38,North Dakota,0217,11,2016-06-01,"7,10","PCC Slab Replacement, AC Shoulder Restoration",E,S,Specific Pavement Studies,2,"Strategic Study of Structural Factors for Rigid Pavements, new/reconstructed JPCC pavements",,,1994-01-01,,,,A,A,E,E,E,JPCTB,
38,North Dakota,0218,8,2016-06-01,"57,4,10","Full Depth Transverse Joint Repair Patch, AC Shoulder Restoration, Saw and Seal",E,S,Specific Pavement Studies,2,"Strategic Study of Structural Factors for Rigid Pavements, new/reconstructed JPCC pavements",,,1994-01-01,,,,A,A,E,E,E,JPCTB,
38,North Dakota,0219,7,2016-06-01,"5,10","Full Depth Patching of PCC Pavement Other Than at Joint, AC Shoulder Restoration",E,S,Specific Pavement Studies,2,"Strategic Study of Structural Factors for Rigid Pavements, new/reconstructed JPCC pavements",,,1994-01-01,,,,A,A,E,E,E,JPCTB,
44,Rhode Island,7401,4,2011-08-01,1,Crack Sealing,E,G,General Pavement Studies,7S,AC Overlay on PCC Pavement with Pretreatment,,,2002-07-01,,,,E,E,E,E,E,ACPCC,
51,Virginia,5008,2,2014-05-01,5,Full Depth Patching of PCC Pavement Other Than at Joint,E,G,General Pavement Studies,5,Continuously Reinforced Concrete Pavement (CRCP),Out-of-study,O,1988-07-01,2016-08-01,,,E,E,E,E,E,CRCP,
39,Ohio,0212,3,2010-06-01,6,Partial Depth Patching of PCC Pavement Other Than at Joint,E,S,Specific Pavement Studies,2,"Strategic Study of Structural Factors for Rigid Pavements, new/reconstructed JPCC pavements",Out-of-study,O,1994-01-01,2020-01-01,,,E,E,E,E,E,JPCTB,
39,Ohio,0212,4,2012-06-01,6,Partial Depth Patching of PCC Pavement Other Than at Joint,E,S,Specific Pavement Studies,2,"Strategic Study of Structural Factors for Rigid Pavements, new/reconstructed JPCC pavements",Out-of-study,O,1994-01-01,2020-01-01,,,E,E,E,E,E,JPCTB,
6,California,9048,7,2012-06-01,3,Lane-Shoulder Longitudinal Joint Sealing,E,G,General Pavement Studies,9,Unbonded PCC Overlay of PCC Pavement,Out-of-study,O,1988-07-01,2017-06-30,,,E,E,E,E,E,PCPCC,
6,California,9048,8,2013-06-01,"7,1","Crack Sealing, PCC Slab Replacement",E,G,General Pavement Studies,9,Unbonded PCC Overlay of PCC Pavement,Out-of-study,O,1988-07-01,2017-06-30,,,E,E,E,E,E,PCPCC,
16,Idaho,1020,4,2011-06-01,19,Asphalt Concrete Overlay,E,G,General Pavement Studies,6C,"AC Overlay with Modified Asphalt Cement on AC Pavement, No Milling",,,2011-06-01,,,,E,E,E,E,E,ACUB,
49,Utah,1001,4,2013-06-01,1,Crack Sealing,E,G,General Pavement Studies,1,Asphalt Concrete on Unbound Granular Base,Out-of-study,O,1989-04-04,2017-06-30,,,E,E,E,E,E,ACUB,
49,Utah,3011,3,2012-05-01,"12,2,50,54","Transverse Joint Sealing, Grinding Surface, Joint Load Transfer Restoration in PCC Pavements, Partial depth patching of PCC pavements at joints",E,G,General Pavement Studies,7R,Intensive Concrete Pavement Restoration of PCC without Overlay,Out-of-study,O,2012-05-01,2018-09-26,,,E,E,E,E,E,JPCTB,
49,Utah,7082,2,2013-06-01,"2,3,12,50","Transverse Joint Sealing, Lane-Shoulder Longitudinal Joint Sealing, Grinding Surface, Joint Load Transfer Restoration in PCC Pavements",E,G,General Pavement Studies,3,Jointed Plain Concrete Pavement (JPCP),,,1989-10-31,,,,E,E,E,E,E,JPCTB,
10,Delaware,0201,2,1996-04-19,4,Full Depth Transverse Joint Repair Patch,E,S,Specific Pavement Studies,2,"Strategic Study of Structural Factors for Rigid Pavements, new/reconstructed JPCC pavements",Out-of-study,O,1992-01-01,2016-04-01,,,E,E,E,E,E,JPCUB,
10,Delaware,0205,2,1996-04-18,"4,7","Full Depth Transverse Joint Repair Patch, PCC Slab Replacement",E,S,Specific Pavement Studies,2,"Strategic Study of Structural Factors for Rigid Pavements, new/reconstructed JPCC pavements",Out-of-study,O,1992-01-01,2016-04-01,,,E,E,E,E,E,JPCTB,
54,West Virginia,4004,5,2014-06-01,51,Mill Off AC and Overlay with AC ,E,G,General Pavement Studies,7S,AC Overlay on PCC Pavement with Pretreatment,Out-of-study,O,2011-05-25,2016-08-01,,,E,E,E,E,E,ACPCC,
31,Nebraska,3028,4,2009-06-01,12,Grinding Surface,E,G,General Pavement Studies,3,Jointed Plain Concrete Pavement (JPCP),Out-of-study,O,1987-01-01,2017-06-01,,,E,E,E,E,E,JPCTB,
38,North Dakota,3005,2,1991-06-01,12,Grinding Surface,E,G,General Pavement Studies,3,Jointed Plain Concrete Pavement (JPCP),Out-of-study,O,1987-01-01,2004-07-01,,,E,E,E,E,E,JPCUB,
46,South Dakota,3009,3,1997-06-01,12,Grinding Surface,E,G,General Pavement Studies,3,Jointed Plain Concrete Pavement (JPCP),Out-of-study,O,1987-01-01,2006-05-01,,,E,E,E,E,E,JPCUB,
55,Wisconsin,3009,4,2010-06-01,"4,12,50","Full Depth Transverse Joint Repair Patch, Grinding Surface, Joint Load Transfer Restoration in PCC Pavements",E,G,General Pavement Studies,3,Jointed Plain Concrete Pavement (JPCP),Out-of-study,O,1987-01-01,2017-05-15,,,E,E,E,E,E,JPCUB,
55,Wisconsin,3010,4,2001-06-01,12,Grinding Surface,E,G,General Pavement Studies,3,Jointed Plain Concrete Pavement (JPCP),Out-of-study,O,1987-01-01,2007-06-01,,,E,E,E,E,E,JPCUB,
55,Wisconsin,3014,3,2010-06-01,12,Grinding Surface,E,G,General Pavement Studies,3,Jointed Plain Concrete Pavement (JPCP),Out-of-study,O,1987-01-01,2017-05-15,,,E,E,E,E,E,JPCUB,
55,Wisconsin,6351,3,2010-06-01,"12,50","Grinding Surface, Joint Load Transfer Restoration in PCC Pavements",E,G,General Pavement Studies,3,Jointed Plain Concrete Pavement (JPCP),Out-of-study,O,1987-12-31,2017-05-15,,,E,E,E,E,E,JPCUB,
55,Wisconsin,6352,2,2010-06-01,"25,50,12","Grinding Surface, Patch Pot Holes - Hand Spread, Compacted with Truck, Joint Load Transfer Restoration in PCC Pavements",E,G,General Pavement Studies,3,Jointed Plain Concrete Pavement (JPCP),Out-of-study,O,1987-12-31,2017-05-15,,,E,E,E,E,E,JPCUB,
55,Wisconsin,6353,4,2010-06-01,"12,25,50","Grinding Surface, Patch Pot Holes - Hand Spread, Compacted with Truck, Joint Load Transfer Restoration in PCC Pavements",E,G,General Pavement Studies,3,Jointed Plain Concrete Pavement (JPCP),Out-of-study,O,1987-12-31,2017-05-15,,,E,E,E,E,E,JPCTB,
55,Wisconsin,6354,2,2010-06-01,"25,4,50,12","Full Depth Transverse Joint Repair Patch, Grinding Surface, Patch Pot Holes - Hand Spread, Compacted with Truck, Joint Load Transfer Restoration in PCC Pavements",E,G,General Pavement Studies,3,Jointed Plain Concrete Pavement (JPCP),Out-of-study,O,1987-12-31,2017-05-15,,,E,E,E,E,E,JPCTB,
55,Wisconsin,6355,4,2010-06-01,"50,4,25,12","Full Depth Transverse Joint Repair Patch, Grinding Surface, Patch Pot Holes - Hand Spread, Compacted with Truck, Joint Load Transfer Restoration in PCC Pavements",E,G,General Pavement Studies,3,Jointed Plain Concrete Pavement (JPCP),Out-of-study,O,1987-12-31,2017-04-01,,,E,E,E,E,E,JPCTB,
56,Wyoming,2017,4,2012-04-27,1,Crack Sealing,E,G,General Pavement Studies,6B,"AC Overlay with Conventional Asphalt Cement on AC Pavement, No Milling",Out-of-study,O,1999-06-21,2013-06-04,,,E,E,E,E,E,ACATB,
56,Wyoming,2017,5,2013-06-04,19,Asphalt Concrete Overlay,E,G,General Pavement Studies,6C,"AC Overlay with Modified Asphalt Cement on AC Pavement, No Milling",Out-of-study,O,2013-06-04,2018-09-14,,,E,E,E,E,E,ACATB,
56,Wyoming,7772,7,2013-06-01,"1,31","Crack Sealing, Aggregate Seal Coat",E,G,General Pavement Studies,6B,"AC Overlay with Conventional Asphalt Cement on AC Pavement, No Milling",Out-of-study,O,1998-06-16,2018-09-12,,,E,E,E,E,E,ACATB,
81,Alberta,1804,6,2011-06-01,1,Crack Sealing,E,G,General Pavement Studies,6B,"AC Overlay with Conventional Asphalt Cement on AC Pavement, No Milling",Out-of-study,O,1992-10-01,2017-06-30,,,E,E,E,E,E,ACUB,
82,British Columbia,6007,5,2012-08-01,51,Mill Off AC and Overlay with AC ,E,G,General Pavement Studies,6S,AC Overlay on AC Pavement with Milling and/or Fabric Pretreatment,Out-of-study,O,1992-10-16,2017-06-30,,,E,E,E,E,E,ACUB,
38,North Dakota,0220,7,2016-06-01,"4,10","Full Depth Transverse Joint Repair Patch, AC Shoulder Restoration",E,S,Specific Pavement Studies,2,"Strategic Study of Structural Factors for Rigid Pavements, new/reconstructed JPCC pavements",,,1994-01-01,,,,A,A,E,E,E,JPCTB,
38,North Dakota,0221,7,2016-06-01,"4,10","Full Depth Transverse Joint Repair Patch, AC Shoulder Restoration",E,S,Specific Pavement Studies,2,"Strategic Study of Structural Factors for Rigid Pavements, new/reconstructed JPCC pavements",,,1994-01-01,,,,A,A,E,E,E,JPCTB,
38,North Dakota,0222,7,2016-06-01,"4,54,10","Full Depth Transverse Joint Repair Patch, AC Shoulder Restoration, Partial depth patching of PCC pavements at joints",E,S,Specific Pavement Studies,2,"Strategic Study of Structural Factors for Rigid Pavements, new/reconstructed JPCC pavements",,,1994-01-01,,,,A,A,E,E,E,JPCTB,
38,North Dakota,0223,7,2016-06-01,10,AC Shoulder Restoration,E,S,Specific Pavement Studies,2,"Strategic Study of Structural Factors for Rigid Pavements, new/reconstructed JPCC pavements",,,1994-01-01,,,,A,A,E,E,E,JPCTB,
38,North Dakota,0224,8,2016-06-01,"6,54,10","Partial Depth Patching of PCC Pavement Other Than at Joint, AC Shoulder Restoration, Partial depth patching of PCC pavements at joints",E,S,Specific Pavement Studies,2,"Strategic Study of Structural Factors for Rigid Pavements, new/reconstructed JPCC pavements",,,1994-01-01,,,,A,A,E,E,E,JPCTB,
