,SHRP_ID,STATE_CODE,VISIT_DATE,IRI_LEFT_WHEEL_PATH,IRI_RIGHT_WHEEL_PATH,AADT_ALL_VEHIC,MEPDG_TRANS_CRACK_LENGTH_AC,Mean_IRI,IRI_condition,year,initial_IRI,AADT,crack,construction_time
25573,A456,4,1997-01-31,0.9185999992,0.9325999974,16590.909090909092,-1.0,0.9255999983000001,2.0,1997,2.692375004125,16590.909090909092,,25
25583,A456,32,1997-11-18,3.4624000074000003,2.7792000294,1838.75,-1.0,3.1208000184,0.0,1997,2.692375004125,1838.75,,25
25574,A456,4,1998-01-13,0.9511999964,0.937599993,16590.909090909092,-1.0,0.9443999946999999,2.0,1998,2.692375004125,16590.909090909092,,24
25584,A456,32,1998-08-27,3.1578000068,3.246200037,1838.75,-1.0,3.2020000219,0.0,1998,2.692375004125,1838.75,,24
25575,A456,4,1999-02-19,0.9346000076,0.9669999956,16590.909090909092,-1.0,0.9508000016,2.0,1999,2.692375004125,16590.909090909092,,23
25585,A456,32,1999-10-15,4.2081998828,2.7848000048,1838.75,-1.0,3.4964999438,0.0,1999,2.692375004125,1838.75,,23
25576,A456,4,2001-02-08,1.156400037,1.1747999906,16590.909090909092,-1.0,1.1656000138,2.0,2001,2.692375004125,16590.909090909092,,21
25577,A456,4,2002-01-25,1.2022000074,1.2500000238,16590.909090909092,-1.0,1.2261000156000001,2.0,2002,2.692375004125,16590.909090909092,,20
25594,A457,32,1991-08-28,2.930000007,2.8992500305,1838.75,-1.0,2.91462501875,0.0,1991,2.91462501875,1838.75,,31
25586,A457,4,1992-02-27,0.8281999825999999,0.9835999964,16590.909090909092,-1.0,0.9058999895,2.0,1992,2.91462501875,16590.909090909092,,30
25595,A457,32,1992-11-17,3.2477999212,2.9399999616000003,1838.75,-1.0,3.0938999414,0.0,1992,2.91462501875,1838.75,,30
25587,A457,4,1993-02-16,1.0055999994,1.1746000052,16590.909090909092,-1.0,1.0901000023,2.0,1993,2.91462501875,16590.909090909092,,29
25596,A457,32,1993-12-07,3.0555999754,2.8317999364000004,1838.75,-1.0,2.9436999559,0.0,1993,2.91462501875,1838.75,,29
25597,A457,32,1994-07-07,3.091200018,2.9007999898000003,1838.75,-1.0,2.9960000039,0.0,1994,2.91462501875,1838.75,,28
25598,A457,32,1995-11-15,3.2740000246000003,3.187199974,1838.75,-1.0,3.2305999993,0.0,1995,2.91462501875,1838.75,,27
25588,A457,4,1996-05-03,1.2368000032,1.3983999967999998,16590.909090909092,-1.0,1.3175999999999999,2.0,1996,2.91462501875,16590.909090909092,,26
25589,A457,4,1997-01-31,1.2821999788,1.408800006,16590.909090909092,-1.0,1.3454999924000002,2.0,1997,2.91462501875,16590.909090909092,,25
25599,A457,32,1997-11-18,3.4219999792,3.2160000326,1838.75,-1.0,3.3190000059,0.0,1997,2.91462501875,1838.75,,25
25590,A457,4,1998-01-13,1.2880000352,1.4835999964,16590.909090909092,-1.0,1.3858000158000001,2.0,1998,2.91462501875,16590.909090909092,,24
25600,A457,32,1998-08-27,3.5510000228000003,3.4516000268,1838.75,-1.0,3.5013000248,0.0,1998,2.91462501875,1838.75,,24
25591,A457,4,1999-02-19,1.3799999952,1.5100000142,16590.909090909092,-1.0,1.4450000047,2.0,1999,2.91462501875,16590.909090909092,,23
25601,A457,32,1999-10-15,4.3397999762,3.1241999628,1838.75,-1.0,3.7319999695000003,0.0,1999,2.91462501875,1838.75,,23
25592,A457,4,2001-02-08,1.537799978,1.6473999976000002,16590.909090909092,-1.0,1.5925999878000001,1.0,2001,2.91462501875,16590.909090909092,,21
25593,A457,4,2002-01-25,1.5676000118000002,1.673999977,16590.909090909092,-1.0,1.6207999944,1.0,2002,2.91462501875,16590.909090909092,,20
25610,A458,32,1991-08-28,2.63500005,2.71125006675,1838.75,-1.0,2.6731250583749997,1.0,1991,2.6731250583749997,1838.75,,31
25602,A458,4,1992-02-27,0.847599995,1.0560000062,16590.909090909092,-1.0,0.9518000006,2.0,1992,2.6731250583749997,16590.909090909092,,30
25611,A458,32,1992-11-17,2.7329999924,2.9865999698,1838.75,-1.0,2.8597999811,0.0,1992,2.6731250583749997,1838.75,,30
25603,A458,4,1993-02-16,0.8756000042000001,1.0950000048,16590.909090909092,-1.0,0.9853000045,2.0,1993,2.6731250583749997,16590.909090909092,,29
25612,A458,32,1993-12-07,2.5334000108,2.8357999804,1838.75,-1.0,2.6845999956,0.0,1993,2.6731250583749997,1838.75,,29
25613,A458,32,1994-07-07,2.7890000818000003,2.6052000044,1838.75,-1.0,2.6971000431,0.0,1994,2.6731250583749997,1838.75,,28
25614,A458,32,1995-11-15,2.613599968,2.7867999556000003,1838.75,-1.0,2.7001999618,0.0,1995,2.6731250583749997,1838.75,,27
25604,A458,4,1996-05-03,0.8110000014000001,1.0277999876,16590.909090909092,-1.0,0.9193999945,2.0,1996,2.6731250583749997,16590.909090909092,,26
25605,A458,4,1997-01-31,0.9285999892,0.9728000046,16590.909090909092,-1.0,0.9506999969000001,2.0,1997,2.6731250583749997,16590.909090909092,,25
25615,A458,32,1997-11-18,3.4570000172,2.7804000378,1838.75,-1.0,3.1187000275,0.0,1997,2.6731250583749997,1838.75,,25
25606,A458,4,1998-01-13,0.9114000082,1.008799994,16590.909090909092,-1.0,0.9601000011,2.0,1998,2.6731250583749997,16590.909090909092,,24
25616,A458,32,1998-08-27,3.3996000288,3.1723999976000004,1838.75,-1.0,3.2860000132000002,0.0,1998,2.6731250583749997,1838.75,,24
25607,A458,4,1999-02-19,0.977400005,1.000999999,16590.909090909092,-1.0,0.989200002,2.0,1999,2.6731250583749997,16590.909090909092,,23
25617,A458,32,1999-10-15,3.5197999952000005,2.8665999414,1838.75,-1.0,3.1931999683,0.0,1999,2.6731250583749997,1838.75,,23
25608,A458,4,2001-02-08,1.1541999814,1.1737999916,16590.909090909092,-1.0,1.1639999865,2.0,2001,2.6731250583749997,16590.909090909092,,21
25609,A458,4,2002-01-25,1.216800022,1.2292000292,16590.909090909092,-1.0,1.2230000256,2.0,2002,2.6731250583749997,16590.909090909092,,20
25626,A459,32,1991-08-28,2.81099993,2.539499998,1838.75,-1.0,2.675249964,1.0,1991,2.675249964,1838.75,,31
25618,A459,4,1992-02-27,0.6664000031999999,0.8781999824,16590.909090909092,-1.0,0.7722999928,2.0,1992,2.675249964,16590.909090909092,,30
25627,A459,32,1992-11-17,2.9803999424,2.800399971,1838.75,-1.0,2.8903999567,0.0,1992,2.675249964,1838.75,,30
25619,A459,4,1993-02-16,0.7078000068,0.8922000052,16590.909090909092,-1.0,0.800000006,2.0,1993,2.675249964,16590.909090909092,,29
25628,A459,32,1993-12-07,2.6690000056,2.6690000058,1838.75,-1.0,2.6690000057,1.0,1993,2.675249964,1838.75,,29
25629,A459,32,1994-07-07,2.9182000162,2.5179999826,1838.75,-1.0,2.7180999994,0.0,1994,2.675249964,1838.75,,28
25630,A459,32,1995-11-15,2.8644000054000003,2.8145999908,1838.75,-1.0,2.8394999981,0.0,1995,2.675249964,1838.75,,27
25620,A459,4,1996-05-03,0.6481999992,0.8824,16590.909090909092,-1.0,0.7652999996000001,2.0,1996,2.675249964,16590.909090909092,,26
25621,A459,4,1997-01-31,0.744599998,0.9797999976,16590.909090909092,-1.0,0.8621999978,2.0,1997,2.675249964,16590.909090909092,,25
25631,A459,32,1997-11-18,3.3266000272,2.8425999644,1838.75,-1.0,3.0845999958,0.0,1997,2.675249964,1838.75,,25
25622,A459,4,1998-01-13,0.789200008,0.9635999918,16590.909090909092,-1.0,0.8763999999000001,2.0,1998,2.675249964,16590.909090909092,,24
25632,A459,32,1998-08-27,2.8906000138,3.1334000586000004,1838.75,-1.0,3.0120000362,0.0,1998,2.675249964,1838.75,,24
25623,A459,4,1999-02-19,0.8507999897999999,1.032799983,16590.909090909092,-1.0,0.9417999864,2.0,1999,2.675249964,16590.909090909092,,23
25633,A459,32,1999-10-15,3.1860000134,3.2965999604,1838.75,-1.0,3.2412999869,0.0,1999,2.675249964,1838.75,,23
25624,A459,4,2001-02-08,1.1173999788,1.2807999612,16590.909090909092,-1.0,1.19909997,2.0,2001,2.675249964,16590.909090909092,,21
25625,A459,4,2002-01-25,1.1833999872,1.3313999892,16590.909090909092,-1.0,1.2573999882,2.0,2002,2.675249964,16590.909090909092,,20
25642,A460,32,1991-08-28,2.84275007275,3.17949998375,1838.75,-1.0,3.01112502825,0.0,1991,3.01112502825,1838.75,,31
25634,A460,4,1992-02-27,0.7261999965999999,0.8177999974000001,16590.909090909092,-1.0,0.771999997,2.0,1992,3.01112502825,16590.909090909092,,30
25643,A460,32,1992-11-17,3.2714000226000004,3.3588000298,1838.75,-1.0,3.3151000262,0.0,1992,3.01112502825,1838.75,,30
25635,A460,4,1993-02-16,0.7216000082,0.8579999922000001,16590.909090909092,-1.0,0.7898000002000001,2.0,1993,3.01112502825,16590.909090909092,,29
25644,A460,32,1993-12-07,3.0598000048,3.3250000476,1838.75,-1.0,3.1924000262,0.0,1993,3.01112502825,1838.75,,29
25645,A460,32,1994-07-07,3.0262000084,3.2681999684,1838.75,-1.0,3.1471999883999997,0.0,1994,3.01112502825,1838.75,,28
25646,A460,32,1995-11-15,3.1865999698,3.422800064,1838.75,-1.0,3.3047000169,0.0,1995,3.01112502825,1838.75,,27
25636,A460,4,1996-05-03,0.8016000031999999,0.9085999966,16590.909090909092,-1.0,0.8550999999,2.0,1996,3.01112502825,16590.909090909092,,26
25637,A460,4,1997-01-31,0.830400014,0.9011999964,16590.909090909092,-1.0,0.8658000052,2.0,1997,3.01112502825,16590.909090909092,,25
25647,A460,32,1997-11-18,3.2774000168,3.9457999706,1838.75,-1.0,3.6115999937,0.0,1997,3.01112502825,1838.75,,25
25638,A460,4,1998-01-13,0.8460000038000001,0.8970000027999999,16590.909090909092,-1.0,0.8715000033,2.0,1998,3.01112502825,16590.909090909092,,24
25648,A460,32,1998-08-27,3.2423999785999995,4.0439999102,1838.75,-1.0,3.6431999444,0.0,1998,3.01112502825,1838.75,,24
25639,A460,4,1999-02-19,0.8972000004,0.931400001,16590.909090909092,-1.0,0.9143000007,2.0,1999,3.01112502825,16590.909090909092,,23
25649,A460,32,1999-10-15,3.3133999826,3.5832000254,1838.75,-1.0,3.448300004,0.0,1999,3.01112502825,1838.75,,23
25640,A460,4,2001-02-08,1.1322000026,1.1231999872,16590.909090909092,-1.0,1.1276999949,2.0,2001,3.01112502825,16590.909090909092,,21
25641,A460,4,2002-01-25,1.208799982,1.178400016,16590.909090909092,-1.0,1.193599999,2.0,2002,3.01112502825,16590.909090909092,,20
25658,A461,32,1991-08-28,2.38150000575,2.4152500035,1838.75,-1.0,2.398375004625,1.0,1991,2.398375004625,1838.75,,31
25650,A461,4,1992-02-27,0.7515999912,0.7698000074,16590.909090909092,-1.0,0.7606999993,2.0,1992,2.398375004625,16590.909090909092,,30
25659,A461,32,1992-11-17,2.5754000186,2.6115999698,1838.75,-1.0,2.5934999942,1.0,1992,2.398375004625,1838.75,,30
25651,A461,4,1993-02-16,0.787400007,0.763200009,16590.909090909092,-1.0,0.775300008,2.0,1993,2.398375004625,16590.909090909092,,29
25660,A461,32,1993-12-07,2.3332000256,2.4707999706,1838.75,-1.0,2.4019999981,1.0,1993,2.398375004625,1838.75,,29
25661,A461,32,1994-07-07,2.4607999804,2.4488000868,1838.75,-1.0,2.4548000335999998,1.0,1994,2.398375004625,1838.75,,28
25662,A461,32,1995-11-15,2.5299999714,2.6507999898000003,1838.75,-1.0,2.5903999806,1.0,1995,2.398375004625,1838.75,,27
25652,A461,4,1996-05-03,0.6733999968,0.7896000026000001,16590.909090909092,-1.0,0.7314999997,2.0,1996,2.398375004625,16590.909090909092,,26
25653,A461,4,1997-01-31,0.8139999985999999,0.789200008,16590.909090909092,-1.0,0.8016000032999999,2.0,1997,2.398375004625,16590.909090909092,,25
25663,A461,32,1997-11-18,2.5972000124,2.6829999446,1838.75,-1.0,2.6400999785000003,1.0,1997,2.398375004625,1838.75,,25
25654,A461,4,1998-01-13,0.8263999938,0.8322000028,16590.909090909092,-1.0,0.8292999983,2.0,1998,2.398375004625,16590.909090909092,,24
25664,A461,32,1998-08-27,2.5100000382000003,2.8376000404,1838.75,-1.0,2.6738000393,1.0,1998,2.398375004625,1838.75,,24
25655,A461,4,1999-02-19,0.9093999982,0.8624000072,16590.909090909092,-1.0,0.8859000026999999,2.0,1999,2.398375004625,16590.909090909092,,23
25665,A461,32,1999-10-15,2.6953999996,2.6607999804,1838.75,-1.0,2.67809999,1.0,1999,2.398375004625,1838.75,,23
25656,A461,4,2001-02-08,1.1073999884,1.1924000026,16590.909090909092,-1.0,1.1498999955,2.0,2001,2.398375004625,16590.909090909092,,21
25657,A461,4,2002-01-25,1.1897999764,1.2705999852,16590.909090909092,-1.0,1.2301999808000001,2.0,2002,2.398375004625,16590.909090909092,,20
25674,A462,32,1991-08-28,2.515250027,2.8857499955,1838.75,-1.0,2.70050001125,0.0,1991,2.70050001125,1838.75,,31
25666,A462,4,1992-02-27,0.8294000027999999,0.6707999823999999,16590.909090909092,-1.0,0.7500999925999999,2.0,1992,2.70050001125,16590.909090909092,,30
25675,A462,32,1992-11-17,2.8731999876,2.9993999482,1838.75,-1.0,2.9362999679,0.0,1992,2.70050001125,1838.75,,30
25667,A462,4,1993-02-16,0.7546000006,0.6849999903999999,16590.909090909092,-1.0,0.7197999955,2.0,1993,2.70050001125,16590.909090909092,,29
25676,A462,32,1993-12-07,2.6657999992,3.0320000172,1838.75,-1.0,2.8489000082000002,0.0,1993,2.70050001125,1838.75,,29
25677,A462,32,1994-07-07,2.9237999914,2.9554000378,1838.75,-1.0,2.9396000146,0.0,1994,2.70050001125,1838.75,,28
25678,A462,32,1995-11-15,2.8252000332,3.130000019,1838.75,-1.0,2.9776000261,0.0,1995,2.70050001125,1838.75,,27
25668,A462,4,1996-05-03,0.7092000128,0.710799992,16590.909090909092,-1.0,0.7100000023999999,2.0,1996,2.70050001125,16590.909090909092,,26
25669,A462,4,1997-01-31,0.8660000084,0.7215999961999999,16590.909090909092,-1.0,0.7938000023,2.0,1997,2.70050001125,16590.909090909092,,25
25679,A462,32,1997-11-18,3.2391999718,3.2968000412,1838.75,-1.0,3.2680000065000003,0.0,1997,2.70050001125,1838.75,,25
25670,A462,4,1998-01-13,0.8555999996000001,0.7708000064,16590.909090909092,-1.0,0.8132000030000001,2.0,1998,2.70050001125,16590.909090909092,,24
25680,A462,32,1998-08-27,3.0461999418000003,3.5556000236000003,1838.75,-1.0,3.3008999827000003,0.0,1998,2.70050001125,1838.75,,24
25671,A462,4,1999-02-19,0.9386000036,0.7973999976,16590.909090909092,-1.0,0.8680000005999999,2.0,1999,2.70050001125,16590.909090909092,,23
25681,A462,32,1999-10-15,3.165199995,3.4027999878000004,1838.75,-1.0,3.2839999914,0.0,1999,2.70050001125,1838.75,,23
25672,A462,4,2001-02-08,1.209499985,1.093499988,16590.909090909092,-1.0,1.1514999865000002,2.0,2001,2.70050001125,16590.909090909092,,21
25673,A462,4,2002-01-25,1.2643999816,1.1738000156,16590.909090909092,-1.0,1.2190999986,2.0,2002,2.70050001125,16590.909090909092,,20
25682,A463,32,1991-08-28,2.70649999375,2.48750001225,1838.75,-1.0,2.597000003,1.0,1991,2.597000003,1838.75,,31
25683,A463,32,1992-11-17,3.18119998,2.8885999678000003,1838.75,-1.0,3.0348999739,0.0,1992,2.597000003,1838.75,,30
25684,A463,32,1993-12-07,2.881400013,2.666800022,1838.75,-1.0,2.7741000175,0.0,1993,2.597000003,1838.75,,29
25685,A463,32,1994-07-07,3.1303999902,2.582199955,1838.75,-1.0,2.8562999726,0.0,1994,2.597000003,1838.75,,28
25686,A463,32,1995-11-15,2.905000019,2.7644000052,1838.75,-1.0,2.8347000121,0.0,1995,2.597000003,1838.75,,27
25687,A463,32,1997-11-18,4.3201999664,2.9901999952,1838.75,-1.0,3.6551999808,0.0,1997,2.597000003,1838.75,,25
25688,A463,32,1998-08-27,3.8067999362,3.3231999876,1838.75,-1.0,3.5649999619,0.0,1998,2.597000003,1838.75,,24
25689,A463,32,1999-10-15,4.22899997225,3.42675000425,1838.75,-1.0,3.8278749882499996,0.0,1999,2.597000003,1838.75,,23
25690,A464,32,1991-08-28,2.834499955,2.7464999555,1838.75,-1.0,2.79049995525,0.0,1991,2.79049995525,1838.75,,31
25691,A464,32,1992-11-17,2.9736000062000003,3.0650000096,1838.75,-1.0,3.0193000079,0.0,1992,2.79049995525,1838.75,,30
25692,A464,32,1993-12-07,3.0328000072,2.7108000278,1838.75,-1.0,2.8718000175,0.0,1993,2.79049995525,1838.75,,29
25693,A464,32,1994-07-07,3.203399992,2.5785999774,1838.75,-1.0,2.8909999847,0.0,1994,2.79049995525,1838.75,,28
25694,A464,32,1995-11-15,2.912800026,3.0599999902,1838.75,-1.0,2.9864000081000004,0.0,1995,2.79049995525,1838.75,,27
25695,A464,32,1997-11-18,3.5180000304000005,2.9818000318,1838.75,-1.0,3.2499000311,0.0,1997,2.79049995525,1838.75,,25
25696,A464,32,1998-08-27,3.0500000476,3.273399973,1838.75,-1.0,3.1617000103,0.0,1998,2.79049995525,1838.75,,24
25697,A464,32,1999-10-15,3.4434000018,2.91699996,1838.75,-1.0,3.1801999809000003,0.0,1999,2.79049995525,1838.75,,23
25698,A502,48,1991-03-19,1.3756000042,1.3733999968,4152.2307692307695,790.4857142857143,1.3745000004999999,2.0,1991,1.3745000004999999,4152.2307692307695,790.4857142857143,31
25699,A502,48,1992-01-20,1.2075999734,1.2610000132,4152.2307692307695,790.4857142857143,1.2342999933,2.0,1992,1.3745000004999999,4152.2307692307695,790.4857142857143,30
25700,A502,48,1993-02-12,1.2021999836,1.2183999776,4152.2307692307695,790.4857142857143,1.2102999805999999,2.0,1993,1.3745000004999999,4152.2307692307695,790.4857142857143,29
25701,A502,48,1994-06-29,1.2093999862,1.3288000106,4152.2307692307695,790.4857142857143,1.2690999984,2.0,1994,1.3745000004999999,4152.2307692307695,790.4857142857143,28
25702,A502,48,1997-06-03,1.5131999968,1.185000014,4152.2307692307695,790.4857142857143,1.3491000054,2.0,1997,1.3745000004999999,4152.2307692307695,790.4857142857143,25
25703,A502,48,2000-11-14,1.246999979,1.281000018,4152.2307692307695,790.4857142857143,1.2639999985,2.0,2000,1.3745000004999999,4152.2307692307695,790.4857142857143,22
25704,A502,48,2001-10-29,1.2815999986000002,1.3217999934,4152.2307692307695,790.4857142857143,1.301699996,2.0,2001,1.3745000004999999,4152.2307692307695,790.4857142857143,21
25705,A502,48,2002-01-23,1.1528000114,1.2456000328,4152.2307692307695,790.4857142857143,1.1992000221,2.0,2002,1.3745000004999999,4152.2307692307695,790.4857142857143,20
25706,A502,48,2003-03-22,1.226799989,1.2994000196,4152.2307692307695,790.4857142857143,1.2631000043,2.0,2003,1.3745000004999999,4152.2307692307695,790.4857142857143,19
25707,A502,48,2004-03-02,1.3108000278,1.3022000074,4152.2307692307695,790.4857142857143,1.3065000176,2.0,2004,1.3745000004999999,4152.2307692307695,790.4857142857143,18
25708,A502,48,2005-05-09,1.3782000302,1.3611999752,4152.2307692307695,790.4857142857143,1.3697000027,2.0,2005,1.3745000004999999,4152.2307692307695,790.4857142857143,17
25709,A502,48,2007-04-10,1.3512000086,1.4433999774,4152.2307692307695,790.4857142857143,1.3972999929999999,2.0,2007,1.3745000004999999,4152.2307692307695,790.4857142857143,15
25710,A502,48,2008-09-06,1.4697999716,1.499000001,4152.2307692307695,790.4857142857143,1.4843999863000001,2.0,2008,1.3745000004999999,4152.2307692307695,790.4857142857143,14
25711,A502,48,2011-12-07,1.5162000178,1.4991999864,4152.2307692307695,790.4857142857143,1.5077000021,1.0,2011,1.3745000004999999,4152.2307692307695,790.4857142857143,11
25712,A502,48,2013-06-20,1.5035999774,1.5018000126,4152.2307692307695,790.4857142857143,1.502699995,1.0,2013,1.3745000004999999,4152.2307692307695,790.4857142857143,9
25713,A502,48,2016-03-18,1.5666000126,1.5546000002,4152.2307692307695,790.4857142857143,1.5606000064,1.0,2016,1.3745000004999999,4152.2307692307695,790.4857142857143,6
25714,A503,48,1991-03-19,1.5203999996,1.462800002,4152.2307692307695,530.3714285714285,1.4916000008,2.0,1991,1.4916000008,4152.2307692307695,530.3714285714285,31
25715,A503,48,1992-01-21,1.0003999948,1.2220000268,4152.2307692307695,530.3714285714285,1.1112000108,2.0,1992,1.4916000008,4152.2307692307695,530.3714285714285,30
25716,A503,48,1993-02-15,1.0690000056,1.1845999956,4152.2307692307695,530.3714285714285,1.1268000005999999,2.0,1993,1.4916000008,4152.2307692307695,530.3714285714285,29
25717,A503,48,1994-06-29,1.149999976,1.2096000196,4152.2307692307695,530.3714285714285,1.1797999978,2.0,1994,1.4916000008,4152.2307692307695,530.3714285714285,28
25718,A503,48,1997-06-03,1.4138000246,1.120200014,4152.2307692307695,530.3714285714285,1.2670000193,2.0,1997,1.4916000008,4152.2307692307695,530.3714285714285,25
25719,A503,48,2000-11-14,1.2186000108,1.0907999992,4152.2307692307695,530.3714285714285,1.154700005,2.0,2000,1.4916000008,4152.2307692307695,530.3714285714285,22
25720,A503,48,2001-10-29,1.3099999906000002,1.131799984,4152.2307692307695,530.3714285714285,1.2208999873000002,2.0,2001,1.4916000008,4152.2307692307695,530.3714285714285,21
25721,A503,48,2002-01-23,1.1388000012,1.0944000004,4152.2307692307695,530.3714285714285,1.1166000008,2.0,2002,1.4916000008,4152.2307692307695,530.3714285714285,20
25722,A503,48,2003-03-22,1.319999981,1.1409999848,4152.2307692307695,530.3714285714285,1.2304999829,2.0,2003,1.4916000008,4152.2307692307695,530.3714285714285,19
25723,A503,48,2004-03-02,1.2945999862000002,1.117600012,4152.2307692307695,530.3714285714285,1.2060999991,2.0,2004,1.4916000008,4152.2307692307695,530.3714285714285,18
25724,A503,48,2005-05-09,1.2949999808,1.1950000048,4152.2307692307695,530.3714285714285,1.2449999928,2.0,2005,1.4916000008,4152.2307692307695,530.3714285714285,17
25725,A503,48,2007-04-10,1.3208000182,1.1615999936,4152.2307692307695,530.3714285714285,1.2412000059000001,2.0,2007,1.4916000008,4152.2307692307695,530.3714285714285,15
25726,A503,48,2008-09-06,1.3179999828,1.2728000162000002,4152.2307692307695,530.3714285714285,1.2953999995,2.0,2008,1.4916000008,4152.2307692307695,530.3714285714285,14
25727,A503,48,2011-12-07,1.3686000108,1.226000023,4152.2307692307695,530.3714285714285,1.2973000169,2.0,2011,1.4916000008,4152.2307692307695,530.3714285714285,11
25728,A503,48,2013-06-20,1.4251999856,1.2463999748,4152.2307692307695,530.3714285714285,1.3357999802,2.0,2013,1.4916000008,4152.2307692307695,530.3714285714285,9
25729,A503,48,2016-03-18,1.6063999891999998,1.385800004,4152.2307692307695,530.3714285714285,1.4960999966,2.0,2016,1.4916000008,4152.2307692307695,530.3714285714285,6
25730,A504,48,1991-03-19,1.4457999708,1.3154000044,4152.2307692307695,38.35,1.3805999876000001,2.0,1991,1.3805999876000001,4152.2307692307695,38.35,31
25731,A504,48,1992-01-21,1.5204000234,1.5677999974,4152.2307692307695,38.35,1.5441000104,1.0,1992,1.3805999876000001,4152.2307692307695,38.35,30
25732,A504,48,1993-02-15,1.455999994,1.5337999822,4152.2307692307695,38.35,1.4948999880999998,2.0,1993,1.3805999876000001,4152.2307692307695,38.35,29
25733,A504,48,1994-06-29,1.5136000158,1.5421999694,4152.2307692307695,38.35,1.5278999926,1.0,1994,1.3805999876000001,4152.2307692307695,38.35,28
25734,A504,48,1997-06-03,1.5423999786,1.50400002,4152.2307692307695,38.35,1.5231999993,1.0,1997,1.3805999876000001,4152.2307692307695,38.35,25
25735,A504,48,2000-11-14,1.3776000022,1.5144000052,4152.2307692307695,38.35,1.4460000037,2.0,2000,1.3805999876000001,4152.2307692307695,38.35,22
25736,A504,48,2001-10-29,1.3417999984,1.513199997,4152.2307692307695,38.35,1.4274999977,2.0,2001,1.3805999876000001,4152.2307692307695,38.35,21
25737,A504,48,2002-01-23,1.2124000076,1.3906000136,4152.2307692307695,38.35,1.3015000106,2.0,2002,1.3805999876000001,4152.2307692307695,38.35,20
25738,A504,48,2003-03-22,1.4077999832,1.4359999896,4152.2307692307695,38.35,1.4218999864000001,2.0,2003,1.3805999876000001,4152.2307692307695,38.35,19
25739,A504,48,2004-03-02,1.3980000018,1.4937999966,4152.2307692307695,38.35,1.4458999992,2.0,2004,1.3805999876000001,4152.2307692307695,38.35,18
25740,A504,48,2005-05-09,1.401799965,1.5198000194,4152.2307692307695,38.35,1.4607999922000001,2.0,2005,1.3805999876000001,4152.2307692307695,38.35,17
25741,A504,48,2007-04-10,1.4305999994,1.5138000012,4152.2307692307695,38.35,1.4722000003,2.0,2007,1.3805999876000001,4152.2307692307695,38.35,15
25742,A504,48,2008-09-06,1.4445999862,1.5654000044,4152.2307692307695,38.35,1.5049999953,1.0,2008,1.3805999876000001,4152.2307692307695,38.35,14
25743,A504,48,2011-12-07,1.4592000248,1.5265999795999998,4152.2307692307695,38.35,1.4929000021999999,2.0,2011,1.3805999876000001,4152.2307692307695,38.35,11
25744,A504,48,2013-06-20,1.4733999728,1.5645999672,4152.2307692307695,38.35,1.5189999699999999,1.0,2013,1.3805999876000001,4152.2307692307695,38.35,9
25745,A504,48,2016-03-18,1.6919999838,1.9918000696,4152.2307692307695,38.35,1.8419000266999999,1.0,2016,1.3805999876000001,4152.2307692307695,38.35,6
25746,A505,48,1991-03-20,1.6900000093999998,1.4000000002,4152.2307692307695,495.8714285714286,1.5450000047999999,1.0,1991,1.5450000047999999,4152.2307692307695,495.8714285714286,31
25747,A505,48,1992-01-22,1.3446000098,1.3814000132,4152.2307692307695,495.8714285714286,1.3630000115,2.0,1992,1.5450000047999999,4152.2307692307695,495.8714285714286,30
25748,A505,48,1993-02-12,1.2860000134,1.3444000006,4152.2307692307695,495.8714285714286,1.315200007,2.0,1993,1.5450000047999999,4152.2307692307695,495.8714285714286,29
25749,A505,48,1994-06-29,1.3604000092,1.5583999872,4152.2307692307695,495.8714285714286,1.4593999981999999,2.0,1994,1.5450000047999999,4152.2307692307695,495.8714285714286,28
25750,A505,48,1997-06-03,1.5657999994,1.3846000196,4152.2307692307695,495.8714285714286,1.4752000095,2.0,1997,1.5450000047999999,4152.2307692307695,495.8714285714286,25
25751,A505,48,2000-11-14,1.4217999936,1.532799959,4152.2307692307695,495.8714285714286,1.4772999763,2.0,2000,1.5450000047999999,4152.2307692307695,495.8714285714286,22
25752,A505,48,2001-10-29,1.4674000262,1.5653999806,4152.2307692307695,495.8714285714286,1.5164000034,1.0,2001,1.5450000047999999,4152.2307692307695,495.8714285714286,21
25753,A505,48,2002-01-23,1.355799985,1.412599993,4152.2307692307695,495.8714285714286,1.3841999889999999,2.0,2002,1.5450000047999999,4152.2307692307695,495.8714285714286,20
25754,A505,48,2003-03-22,1.5313999892,1.5391999962,4152.2307692307695,495.8714285714286,1.5352999927000002,1.0,2003,1.5450000047999999,4152.2307692307695,495.8714285714286,19
25755,A505,48,2004-03-02,1.5401999952,1.5631999732,4152.2307692307695,495.8714285714286,1.5516999841999999,1.0,2004,1.5450000047999999,4152.2307692307695,495.8714285714286,18
25756,A505,48,2005-05-09,1.6470000028,1.6701999904,4152.2307692307695,495.8714285714286,1.6585999966,1.0,2005,1.5450000047999999,4152.2307692307695,495.8714285714286,17
25757,A505,48,2007-04-10,1.7593999864,1.7322000028000002,4152.2307692307695,495.8714285714286,1.7457999946,1.0,2007,1.5450000047999999,4152.2307692307695,495.8714285714286,15
25758,A505,48,2008-09-06,1.8049999952,1.874600029,4152.2307692307695,495.8714285714286,1.8398000121,1.0,2008,1.5450000047999999,4152.2307692307695,495.8714285714286,14
