SHRP_ID,STATE_CODE,IMP_DATE,IMP_TYPE
1023,27,08/19/1998,55
1023,27,04/15/2001,1
1023,27,06/01/2016,25
1028,27,07/28/1997,51
1085,27,04/01/1990,25
1087,27,02/15/1999,25
1087,27,06/01/2008,25
1087,27,06/01/2010,28
1087,27,06/01/2011,25
2018,27,08/01/1998,24
2018,27,06/01/2000,1
2018,27,06/01/2000,24
2018,27,06/01/2003,29
2023,27,06/01/1999,29
2023,27,06/01/2003,1
3003,27,06/01/2007,54
3007,27,10/01/2007,12
3007,27,09/01/2011,54
3007,27,06/01/2018,54
3009,27,10/01/2008,12
3009,27,09/01/2011,54
3009,27,06/01/2018,54
3012,27,08/01/2011,54
3012,27,10/07/2013,4
3012,27,10/07/2013,5
3012,27,06/01/2018,54
3013,27,03/15/2001,54
4033,27,06/01/2002,54
4034,27,06/01/1990,5
4034,27,06/15/1994,6
4034,27,06/01/1999,2
4034,27,06/01/1999,3
4034,27,08/01/2001,6
4034,27,06/01/2008,12
4034,27,06/01/2008,54
4034,27,06/01/2008,6
4037,27,08/05/1995,2
4037,27,08/05/1995,3
4040,27,06/01/2001,54
4050,27,09/15/1998,12
4050,27,10/01/1998,10
4050,27,06/01/2002,54
4050,27,09/01/2008,12
4050,27,06/01/2014,2
4050,27,06/01/2014,3
4050,27,06/01/2014,4
4054,27,06/01/1992,54
4054,27,06/01/2002,54
4055,27,08/15/1991,54
4055,27,06/01/1994,54
4055,27,07/01/1999,10
4055,27,06/01/2002,54
5076,27,08/15/1990,19
6064,27,08/16/1990,10
6064,27,08/16/1990,55
6064,27,09/08/1990,19
6064,27,10/01/1990,1
6064,27,04/15/1998,26
6064,27,09/10/2001,33
6251,27,08/19/1998,55
6251,27,06/01/2001,1
6251,27,06/01/2015,1
6251,27,06/01/2016,26
6300,27,06/01/1990,54
6300,27,06/01/1997,4
6300,27,06/01/2003,54
A310,27,09/13/1990,19
A320,27,07/28/1990,33
A330,27,07/29/1990,1
A350,27,07/28/1990,31
B310,27,09/14/1990,19
B310,27,03/05/1991,1
B320,27,07/28/1990,33
B330,27,07/29/1990,1
B350,27,07/28/1990,31
C310,27,08/28/1990,19
C320,27,07/31/1990,33
C330,27,07/31/1990,1
C350,27,07/31/1990,31
D310,27,08/02/1992,19
D310,27,03/15/1994,1
D320,27,08/01/1990,33
D330,27,08/01/1990,1
D340,27,06/01/1991,25
D340,27,06/01/1994,25
D350,27,08/01/1990,31
0501,28,01/15/1999,22
0502,28,09/25/1990,10
0502,28,09/25/1990,43
0503,28,09/25/1990,10
0503,28,09/25/1990,43
0504,28,09/24/1990,10
0504,28,09/24/1990,19
0505,28,09/24/1990,10
0505,28,09/24/1990,19
0506,28,09/24/1990,10
0506,28,09/24/1990,51
0507,28,09/24/1990,10
0507,28,09/24/1990,51
0508,28,09/25/1990,10
0508,28,09/25/1990,55
0509,28,09/25/1990,10
0509,28,09/25/1990,55
0560,28,09/25/1990,10
0560,28,09/25/1990,51
0902,28,08/23/1995,10
0902,28,08/24/1995,51
0903,28,08/25/1995,10
0903,28,08/26/1995,51
0959,28,08/21/1995,51
0959,28,08/30/1995,10
1001,28,06/07/1998,11
1001,28,06/08/1998,55
1001,28,05/15/2002,25
1802,28,05/15/1997,25
1802,28,05/15/1999,25
2807,28,05/15/1992,25
2807,28,02/01/1994,51
2807,28,05/15/1997,24
3018,28,06/15/1998,11
3019,28,06/15/1997,11
3019,28,05/15/2002,54
3019,28,05/15/2007,54
3081,28,09/15/1990,11
3081,28,08/08/1996,51
3085,28,05/15/1997,25
3085,28,07/15/2001,28
3087,28,08/16/1996,19
3087,28,10/26/2012,19
3089,28,05/15/1997,25
3090,28,09/20/2000,31
3091,28,06/30/1995,51
3093,28,06/02/1989,51
3094,28,06/02/1989,51
3097,28,05/15/1993,25
3099,28,11/01/1992,19
5006,28,04/15/1994,10
5803,28,05/15/1992,11
5803,28,05/15/1992,6
5803,28,05/15/1999,6
5803,28,05/15/2002,6
5803,28,06/01/2010,25
5803,28,06/20/2012,6
5803,28,06/21/2012,11
5803,28,09/15/2012,19
5803,28,10/15/2012,19
7012,28,03/16/1993,19
7012,28,03/17/1993,20
7012,28,06/15/2000,54
7012,28,06/15/2009,54
A310,28,10/15/1990,19
A320,28,08/23/1990,33
A330,28,08/23/1990,1
A330,28,01/27/1993,1
A350,28,08/23/1990,31
A410,28,05/13/1991,2
A410,28,05/13/1991,3
0502,29,08/27/1998,10
0502,29,09/10/1998,43
0503,29,08/27/1998,10
0503,29,09/02/1998,43
0504,29,08/27/1998,10
0504,29,08/27/1998,19
0505,29,08/27/1998,10
0505,29,08/27/1998,19
0506,29,08/17/1998,51
0506,29,08/27/1998,10
0507,29,08/17/1998,51
0507,29,08/27/1998,10
0508,29,08/18/1998,55
0508,29,08/27/1998,10
0509,29,08/18/1998,55
0509,29,08/27/1998,10
0601,29,06/30/1993,5
0601,29,05/04/1995,2
0601,29,05/04/1995,3
0601,29,05/04/1995,5
0601,29,11/09/1995,7
0601,29,03/22/1996,2
0601,29,03/22/1996,3
0601,29,03/22/1996,5
0601,29,07/11/1997,7
0601,29,03/13/1998,2
0601,29,03/13/1998,3
0601,29,03/13/1998,5
0601,29,05/16/2000,5
0602,29,05/01/1992,1
0602,29,05/01/1992,2
0602,29,05/11/1992,4
0602,29,08/21/1992,12
0602,29,05/04/1995,2
0602,29,05/04/1995,3
0602,29,05/04/1995,5
0602,29,11/09/1995,5
0602,29,03/22/1996,2
0602,29,03/22/1996,3
0602,29,03/22/1996,5
0602,29,07/11/1997,5
0602,29,03/13/1998,2
0602,29,03/13/1998,3
0602,29,03/13/1998,5
0602,29,09/17/1999,2
0602,29,09/17/1999,3
0602,29,09/17/1999,5
0602,29,05/16/2000,5
0603,29,06/01/1990,4
0603,29,06/01/1990,54
0603,29,05/13/1992,4
0603,29,06/02/1992,19
0603,29,06/01/1997,1
0603,29,06/01/1997,22
0603,29,06/01/2002,22
0603,29,06/01/2003,26
0604,29,05/12/1992,4
0604,29,06/02/1992,19
0604,29,08/17/1992,57
0604,29,06/01/1997,1
0604,29,06/01/2003,26
0605,29,04/29/1992,1
0605,29,04/29/1992,14
0605,29,04/30/1992,4
0605,29,04/30/1992,7
0605,29,08/21/1992,12
0605,29,05/10/1993,2
0605,29,05/10/1993,3
0605,29,05/10/1993,5
0605,29,11/07/1995,7
0605,29,03/22/1996,2
0605,29,03/22/1996,3
0605,29,03/22/1996,5
0605,29,07/11/1997,5
0605,29,03/13/1998,2
0605,29,03/13/1998,3
0605,29,03/13/1998,5
0605,29,09/17/1999,2
0605,29,09/17/1999,3
0605,29,09/17/1999,5
0605,29,05/16/2000,5
0606,29,05/20/1992,4
0606,29,05/21/1992,14
0606,29,05/21/1992,19
0606,29,05/21/1992,38
0606,29,06/01/1997,1
0606,29,06/01/2003,26
0607,29,06/08/1992,38
0607,29,06/08/1992,46
0607,29,07/10/1992,19
0607,29,11/04/1993,24
0607,29,05/11/1994,24
0608,29,06/08/1992,38
0608,29,07/09/1992,46
0608,29,07/11/1992,19
0659,29,06/08/1992,19
0659,29,06/08/1992,46
0659,29,06/28/1993,24
0659,29,10/04/1993,24
0659,29,10/29/1993,24
0659,29,05/11/1994,24
0660,29,06/08/1992,19
0660,29,06/08/1992,46
0661,29,06/08/1992,19
0661,29,06/08/1992,38
0661,29,06/08/1992,46
0662,29,06/09/1992,38
0662,29,07/08/1992,46
0662,29,08/10/1992,19
0663,29,06/08/1992,19
0663,29,06/08/1992,46
0664,29,07/09/1992,19
0664,29,07/09/1992,46
0665,29,06/02/1992,19
0665,29,06/02/1992,4
0665,29,06/01/1998,1
0665,29,06/01/2003,26
0666,29,06/09/1992,4
0666,29,06/10/1992,54
0666,29,06/01/1995,54
0666,29,07/11/1997,3
0666,29,07/11/1997,5
0666,29,10/01/1999,54
0666,29,06/01/2003,54
0702,29,06/29/1990,10
0702,29,06/29/1990,20
0702,29,06/30/1990,12
0703,29,06/16/1990,12
0703,29,06/16/1990,2
0703,29,06/16/1990,3
0703,29,06/16/1990,4
0703,29,06/22/1990,10
0703,29,06/22/1990,20
0703,29,06/01/1999,7
0703,29,02/15/2000,1
0703,29,02/15/2000,2
0703,29,02/15/2000,3
0704,29,06/26/1990,10
0704,29,06/26/1990,20
0704,29,06/01/1997,54
0704,29,02/15/2000,1
0704,29,02/15/2000,2
0704,29,02/15/2000,3
0705,29,06/29/1990,10
0705,29,06/29/1990,20
0705,29,02/15/2000,1
0705,29,02/15/2000,2
0705,29,02/15/2000,3
0706,29,07/03/1990,10
0706,29,07/03/1990,20
0706,29,02/15/2000,1
0706,29,02/15/2000,2
0706,29,02/15/2000,3
0707,29,07/02/1990,10
0707,29,07/02/1990,20
0707,29,02/15/2000,1
0707,29,02/15/2000,2
0707,29,02/15/2000,3
0708,29,06/20/1990,12
0708,29,07/02/1990,10
0708,29,07/02/1990,20
0708,29,02/15/2000,1
0708,29,02/15/2000,2
0708,29,02/15/2000,3
0709,29,06/20/1990,12
0709,29,07/02/1990,10
0709,29,07/02/1990,20
0709,29,02/15/2000,1
0709,29,02/15/2000,2
0709,29,02/15/2000,3
0759,29,06/15/1990,4
0759,29,06/16/1990,2
0759,29,06/16/1990,3
0759,29,06/26/1990,10
0759,29,06/26/1990,19
0759,29,02/15/2000,1
0760,29,06/12/1990,12
0760,29,06/12/1990,2
0760,29,06/12/1990,3
0760,29,06/15/1990,4
0760,29,06/26/1990,10
0760,29,06/26/1990,20
0760,29,02/15/2000,1
0760,29,02/15/2000,2
0760,29,02/15/2000,3
0901,29,07/01/1996,4
0901,29,07/01/1996,5
0901,29,07/01/1996,50
0901,29,07/03/1996,6
0901,29,09/04/1996,10
0901,29,09/04/1996,19
0901,29,06/15/2003,1
0902,29,07/01/1996,4
0902,29,07/01/1996,5
0902,29,07/01/1996,50
0902,29,07/01/1996,6
0902,29,09/09/1996,10
0902,29,09/09/1996,19
0902,29,06/15/2003,1
0903,29,07/01/1996,4
0903,29,07/01/1996,50
0903,29,07/01/1996,6
0903,29,09/03/1996,10
0903,29,09/03/1996,19
0903,29,06/15/2003,1
0959,29,07/01/1996,4
0959,29,07/01/1996,5
0959,29,07/01/1996,50
0959,29,07/03/1996,6
0959,29,08/15/1996,10
0959,29,08/15/1996,19
0959,29,06/15/2003,1
0960,29,07/01/1996,4
0960,29,07/01/1996,50
0960,29,07/03/1996,6
0960,29,08/21/1996,10
0960,29,08/21/1996,19
0960,29,06/15/2003,1
0961,29,07/01/1996,4
0961,29,07/01/1996,50
0961,29,07/06/1996,6
0961,29,09/03/1996,10
0961,29,09/03/1996,19
0961,29,06/15/2003,1
0962,29,07/01/1996,4
0962,29,07/01/1996,50
0962,29,09/12/1996,10
0962,29,09/12/1996,19
0962,29,06/15/2003,1
0963,29,07/01/1996,4
0963,29,07/01/1996,50
0963,29,09/13/1996,10
0963,29,09/13/1996,19
0963,29,06/15/2003,1
0964,29,07/01/1996,4
0964,29,07/01/1996,5
0964,29,07/01/1996,50
0964,29,09/10/1996,10
0964,29,09/10/1996,19
0964,29,06/15/2003,1
1002,29,03/18/2000,1
1002,29,03/14/2001,1
1002,29,02/04/2002,1
1008,29,04/01/1997,1
1010,29,10/10/1998,10
1010,29,10/10/1998,51
4036,29,09/01/2003,12
4036,29,09/20/2003,1
4036,29,09/20/2003,2
4036,29,10/01/2003,54
4036,29,10/01/2003,6
4069,29,09/20/1991,19
4069,29,03/04/1998,1
5000,29,06/01/1992,10
5000,29,06/01/1995,6
5000,29,05/24/1999,4
5000,29,05/24/1999,54
5000,29,07/29/1999,12
5000,29,07/29/1999,2
5000,29,09/01/2001,4
5058,29,05/24/1999,54
5058,29,07/29/1999,12
5058,29,07/29/1999,2
5081,29,05/24/1999,54
5081,29,07/29/1999,12
5081,29,07/29/1999,2
5091,29,09/24/1999,4
5091,29,09/24/1999,6
5091,29,09/29/1999,12
5091,29,09/29/1999,2
5393,29,07/16/1990,19
5393,29,09/01/1997,1
5393,29,09/28/1999,33
5393,29,07/14/2003,22
5393,29,07/15/2003,1
5403,29,09/16/1989,19
5403,29,06/01/1998,26
5403,29,06/01/2000,1
5403,29,06/01/2000,26
5413,29,09/16/1989,19
5473,29,06/13/1989,10
5473,29,06/13/1989,19
5473,29,05/11/1990,19
5473,29,09/16/1998,33
5473,29,06/01/2001,27
5473,29,06/01/2003,25
5473,29,06/01/2004,25
5483,29,08/15/1991,10
5483,29,08/15/1991,19
5483,29,03/17/1998,1
5483,29,11/21/2000,1
5483,29,07/15/2003,33
7054,29,06/25/1993,10
7054,29,06/25/1993,51
7054,29,10/15/2002,33
A310,29,10/05/1990,19
A310,29,12/05/1995,1
A310,29,06/01/1998,25
A310,29,06/01/2003,25
A310,29,04/25/2005,25
A320,29,08/06/1990,33
A320,29,12/05/1995,1
A330,29,08/20/1990,1
A330,29,12/10/1997,1
A330,29,06/01/2003,25
A330,29,04/25/2005,25
A340,29,06/01/2004,22
A350,29,08/20/1990,31
A351,29,08/20/1990,27
A351,29,09/11/1990,31
A410,29,08/08/1991,1
A410,29,08/08/1991,2
A410,29,08/08/1991,3
A410,29,08/04/1992,5
A410,29,07/01/1995,54
A411,29,08/13/1991,1
A411,29,08/13/1991,2
A411,29,08/13/1991,3
A411,29,11/04/1994,2
A411,29,11/04/1994,3
A430,29,08/06/1991,2
A430,29,08/06/1991,3
A430,29,08/04/1994,4
A601,29,07/02/1998,1
A601,29,07/02/1998,2
A601,29,09/01/2001,3
A601,29,03/15/2004,1
A602,29,06/23/1998,1
A602,29,06/23/1998,12
A602,29,06/23/1998,2
A602,29,07/01/1998,4
A602,29,09/01/2001,3
A603,29,07/01/1998,4
A603,29,09/03/1998,10
A603,29,09/03/1998,19
A603,29,03/15/2004,1
A604,29,07/01/1998,4
A604,29,08/14/1998,57
0704,19,04/06/1992,54
0704,19,04/08/1992,4
0704,19,07/11/1992,10
0704,19,07/11/1992,20
0704,19,07/11/1992,3
0704,19,06/01/2008,3
0704,19,06/01/2008,54
0705,19,04/06/1992,54
0705,19,04/08/1992,4
0705,19,07/11/1992,10
0705,19,07/11/1992,20
0705,19,07/11/1992,3
0705,19,06/01/2008,3
0705,19,06/01/2008,54
0706,19,04/06/1992,54
0706,19,07/11/1992,10
0706,19,07/11/1992,20
0706,19,07/11/1992,3
0706,19,06/01/2008,3
0706,19,06/01/2008,54
0707,19,04/07/1992,5
0707,19,07/11/1992,10
0707,19,07/11/1992,20
0707,19,07/11/1992,3
0707,19,06/01/2008,3
0707,19,06/01/2008,54
0708,19,07/11/1992,10
0708,19,07/11/1992,12
0708,19,07/11/1992,20
0708,19,07/11/1992,3
0708,19,06/01/2008,3
0708,19,06/01/2008,54
0709,19,04/06/1992,54
0709,19,07/11/1992,10
0709,19,07/11/1992,12
0709,19,07/11/1992,20
0709,19,07/11/1992,3
0709,19,06/01/2008,3
0709,19,06/01/2008,54
0759,19,08/07/1993,10
0759,19,08/07/1993,20
0759,19,06/01/2008,3
0759,19,06/01/2008,54
1044,19,02/21/1992,1
1044,19,02/21/1992,25
1044,19,08/12/1995,24
1044,19,09/27/1995,1
1044,19,10/17/1995,34
1044,19,09/01/2002,10
1044,19,09/01/2002,19
1044,19,01/01/2007,1
1044,19,01/01/2012,1
3006,19,06/01/1995,54
3006,19,09/01/1999,54
3006,19,09/01/1999,6
3006,19,09/01/2000,19
3009,19,06/01/2009,2
3009,19,06/01/2009,3
3009,19,06/01/2009,7
3009,19,06/01/2012,4
3009,19,06/01/2013,25
3009,19,06/23/2014,10
3009,19,06/23/2014,19
3028,19,09/01/1999,10
3028,19,06/01/2006,4
3028,19,07/01/2008,4
3028,19,07/01/2008,54
3033,19,06/01/2003,10
3033,19,06/01/2013,26
3055,19,07/01/2003,19
3055,19,10/01/2018,1
5042,19,08/01/1988,38
5042,19,08/01/2003,6
5046,19,08/01/1988,38
5046,19,06/01/1993,54
5046,19,09/01/1995,5
5046,19,09/01/2000,6
5046,19,09/01/2003,6
6049,19,07/14/1992,1
6049,19,06/01/1997,23
6049,19,06/01/1997,27
6049,19,05/13/1999,25
6049,19,05/14/1999,1
6150,19,09/01/1998,19
6150,19,06/01/2015,19
9116,19,09/15/1989,19
9116,19,09/01/1995,1
9116,19,07/11/2000,31
9126,19,06/16/1989,19
9126,19,09/26/1990,1
9126,19,07/01/1998,24
9126,19,07/01/2003,24
A310,19,07/24/1990,19
A320,19,08/24/1990,33
A330,19,07/11/1990,1
A340,19,03/23/1994,26
A350,19,07/12/1990,31
A350,19,03/28/1994,26
A410,19,05/16/1991,2
B410,19,05/17/1991,2
0103,20,10/01/2001,51
0104,20,09/01/1998,1
0104,20,10/01/2001,51
0105,20,09/01/1998,1
0105,20,06/01/1999,24
0105,20,10/01/2001,51
0105,20,06/01/2003,22
0105,20,06/01/2004,31
0106,20,06/05/1998,1
0106,20,06/05/1998,27
0106,20,10/01/2001,51
0108,20,07/25/1996,21
0108,20,10/01/2001,51
0109,20,09/01/1998,1
0109,20,10/01/2001,51
0110,20,09/01/1998,1
0110,20,10/01/2001,51
0111,20,09/01/1998,1
0111,20,10/01/2001,51
0112,20,09/01/1998,1
0112,20,10/01/2001,51
0159,20,10/01/2001,51
0160,20,09/01/1996,22
0201,20,12/05/1995,54
0201,20,12/05/1995,7
0201,20,06/01/2002,7
0201,20,09/09/2004,7
0201,20,04/22/2005,2
0201,20,04/22/2005,3
0201,20,06/01/2011,4
0201,20,06/01/2011,5
0201,20,06/01/2015,12
0201,20,01/01/2019,25
0202,20,04/22/2005,2
0202,20,04/22/2005,3
0202,20,06/01/2011,4
0202,20,06/01/2011,5
0202,20,06/01/2020,54
0202,20,06/01/2020,6
0203,20,04/22/2005,2
0203,20,04/22/2005,3
0204,20,06/01/1995,54
0204,20,04/01/1997,54
0204,20,04/22/2005,2
0204,20,04/22/2005,3
0204,20,06/01/2011,4
0205,20,04/22/2005,2
0205,20,04/22/2005,3
0205,20,06/01/2008,54
0205,20,06/01/2010,54
0205,20,06/01/2011,4
0205,20,06/01/2011,5
0205,20,06/01/2014,54
0205,20,01/01/2019,25
0206,20,04/22/2005,2
0206,20,04/22/2005,3
0206,20,06/01/2011,7
0206,20,06/01/2020,54
0207,20,04/22/2005,2
0207,20,04/22/2005,3
0207,20,06/01/2008,54
0207,20,06/01/2011,4
0207,20,06/01/2011,5
0207,20,06/01/2020,54
0208,20,04/22/2005,2
0208,20,04/22/2005,3
0209,20,04/22/2005,2
0209,20,04/22/2005,3
0209,20,06/01/2011,4
0209,20,06/01/2011,5
0210,20,04/22/2005,2
0210,20,04/22/2005,3
0210,20,06/01/2011,4
0210,20,01/01/2019,25
0211,20,04/22/2005,2
0211,20,04/22/2005,3
0211,20,06/01/2011,4
0211,20,06/01/2020,54
0212,20,04/22/2005,2
0212,20,04/22/2005,3
0259,20,04/22/2005,2
0259,20,04/22/2005,3
0259,20,06/01/2011,5
0901,20,06/01/1999,1
1005,20,06/01/1994,25
1005,20,11/02/2000,51
0508,30,09/12/1991,43
0508,30,09/12/1991,55
0508,30,05/08/2001,51
0508,30,06/01/2001,31
0508,30,08/01/2008,1
0509,30,09/12/1991,10
0509,30,09/12/1991,43
0509,30,09/12/1991,55
0509,30,05/08/2001,51
0509,30,06/01/2001,31
0509,30,08/01/2008,1
0560,30,09/12/1991,10
0560,30,09/12/1991,51
0560,30,05/08/2001,51
0560,30,06/01/2001,31
0560,30,08/01/2008,1
0561,30,09/12/1991,10
0561,30,09/12/1991,51
0561,30,08/01/1997,25
0561,30,05/08/2001,51
0561,30,06/01/2001,31
0561,30,08/01/2008,1
0805,30,09/18/2003,31
0806,30,09/18/2003,31
0901,30,06/01/2003,1
0901,30,07/24/2004,31
0901,30,05/02/2007,1
0902,30,06/01/2003,1
0902,30,07/24/2004,31
0902,30,05/02/2007,1
0903,30,06/01/2003,1
0903,30,07/24/2004,31
0903,30,05/02/2007,1
6004,30,09/15/1999,1
6004,30,09/15/1999,19
6004,30,09/20/1999,31
6004,30,05/02/2002,1
7066,30,09/13/1991,51
7066,30,05/08/2001,51
7066,30,06/01/2001,31
7066,30,08/01/2008,1
7075,30,06/01/2000,51
7075,30,08/01/2000,31
7075,30,06/01/2012,31
7076,30,06/07/1991,51
7076,30,08/05/1995,31
7076,30,09/06/2001,51
7076,30,06/01/2002,31
7076,30,06/01/2005,1
7076,30,08/01/2013,31
7076,30,10/21/2013,51
7088,30,09/04/1991,19
7088,30,05/08/2001,51
7088,30,06/01/2001,31
7088,30,08/01/2008,1
8129,30,06/01/2003,11
8129,30,06/01/2003,19
8129,30,06/02/2003,31
8129,30,06/15/2013,1
A310,30,08/10/1990,19
A320,30,08/07/1990,33
A330,30,08/08/1990,1
A350,30,08/10/1990,31
0114,31,07/12/2000,12
0115,31,07/12/2000,12
0116,31,07/12/2000,12
0117,31,07/12/2000,12
0118,31,07/12/2000,12
0119,31,07/12/2000,12
0120,31,07/12/2000,12
0121,31,07/12/2000,12
0122,31,07/12/2000,12
0123,31,07/12/2000,12
0124,31,07/12/2000,12
0902,31,07/12/2000,12
0903,31,07/12/2000,12
0903,31,06/01/2001,22
0904,31,07/12/2000,12
1030,31,09/09/1988,34
1030,31,08/07/1996,31
3018,31,06/01/2000,2
3018,31,06/01/2000,3
3023,31,11/01/1999,2
3023,31,11/01/1999,3
3023,31,06/01/2001,5
3023,31,06/01/2003,4
3023,31,06/01/2003,5
3023,31,06/01/2007,54
3024,31,06/01/1998,54
3024,31,12/13/2004,54
3024,31,06/01/2012,10
3024,31,06/01/2012,19
3024,31,06/01/2012,4
3024,31,06/01/2012,5
3024,31,06/01/2012,6
3024,31,06/01/2015,1
3028,31,07/08/2005,5
3028,31,07/08/2005,7
3028,31,06/21/2007,54
3028,31,07/19/2007,12
3028,31,08/21/2007,2
3028,31,08/21/2007,3
3028,31,06/01/2009,12
3033,31,12/07/1998,1
3033,31,12/07/1998,10
3033,31,12/07/1998,2
3033,31,12/07/1998,3
3033,31,06/01/2001,6
3033,31,06/01/2003,6
4019,31,09/01/1993,6
4019,31,06/01/1997,54
4019,31,06/14/2000,6
4019,31,10/19/2000,1
4019,31,10/19/2000,10
4019,31,10/19/2000,2
4019,31,10/19/2000,3
4019,31,10/19/2000,54
4019,31,09/16/2003,4
4019,31,09/16/2003,5
4019,31,09/22/2003,54
4019,31,10/07/2003,1
4019,31,10/07/2003,12
4019,31,10/29/2003,2
4019,31,10/29/2003,3
4019,31,11/01/2008,54
4019,31,05/19/2010,39
4019,31,05/19/2010,4
4019,31,05/19/2010,43
4019,31,05/19/2010,5
4019,31,05/19/2010,6
6700,31,10/29/1988,19
6700,31,08/01/1991,1
6700,31,08/01/1994,1
6700,31,08/01/1997,55
6700,31,03/19/1999,1
6700,31,01/25/2001,1
6700,31,09/04/2002,28
6701,31,01/15/2000,1
6701,31,01/15/2000,3
6701,31,06/01/2001,54
6701,31,02/28/2002,1
6701,31,02/28/2002,2
6701,31,03/09/2004,6
6701,31,02/15/2005,6
6702,31,09/01/1989,19
6702,31,12/15/1995,1
7005,31,08/20/1994,55
7017,31,07/31/1997,31
7017,31,01/15/1998,22
7040,31,06/27/1991,55
7040,31,07/03/1991,19
7050,31,08/26/1995,55
7050,31,04/14/1998,1
7050,31,05/29/2003,10
7050,31,05/29/2003,55
7050,31,09/28/2004,1
A310,31,10/16/1990,19
A310,31,04/10/1996,1
A320,31,07/18/1990,33
A320,31,04/10/1996,1
A330,31,07/18/1990,1
A330,31,04/09/1996,1
A330,31,08/07/1996,31
A350,31,07/18/1990,31
A350,31,04/09/1996,1
A351,31,07/22/1990,31
A351,31,04/08/1996,1
A352,31,07/18/1990,31
A352,31,04/08/1996,1
A353,31,07/18/1990,31
A353,31,04/08/1996,1
A410,31,05/13/1992,2
A410,31,05/13/1992,3
B410,31,05/07/1992,2
B410,31,05/07/1992,3
C410,31,05/07/1992,6
C410,31,05/08/1992,1
C410,31,05/08/1992,2
C410,31,05/08/1992,3
C410,31,08/01/1997,3
C410,31,06/14/2000,6
C410,31,10/19/2000,1
C410,31,10/19/2000,10
C410,31,10/19/2000,2
C410,31,10/19/2000,3
C410,31,10/19/2000,6
C410,31,09/22/2003,54
C410,31,10/07/2003,1
C410,31,10/07/2003,12
C410,31,10/25/2003,2
C410,31,10/29/2003,3
C430,31,06/01/1992,54
C430,31,06/01/1997,54
C430,31,06/01/1999,54
C430,31,06/15/2000,4
C430,31,06/15/2000,6
C430,31,06/17/2000,1
C430,31,06/17/2000,10
C430,31,06/17/2000,2
C430,31,06/17/2000,3
C430,31,09/16/2003,4
C430,31,09/16/2003,5
C430,31,10/07/2003,1
C430,31,10/07/2003,12
C430,31,10/29/2003,2
C430,31,10/29/2003,3
0101,32,05/01/2002,1
0101,32,04/01/2009,25
0102,32,09/01/1999,26
0102,32,05/01/2002,1
0102,32,05/01/2002,24
0103,32,05/01/2002,1
0104,32,05/01/2002,1
0104,32,04/01/2009,25
0105,32,05/01/2002,1
0106,32,04/01/2009,25
0107,32,05/01/2002,1
0107,32,06/01/2006,25
0107,32,04/01/2009,25
0108,32,05/01/2002,1
0108,32,04/01/2009,25
0109,32,05/05/2004,24
0110,32,05/01/2009,25
0111,32,05/01/2009,25
0112,32,04/01/2009,25
0201,32,05/01/1997,5
0201,32,09/15/1997,1
0201,32,10/04/1999,5
0201,32,05/03/2000,5
0201,32,06/01/2003,5
0202,32,05/01/1997,1
0202,32,05/01/1997,6
0203,32,10/01/1995,1
0203,32,09/15/1997,1
0203,32,05/01/2000,54
0204,32,10/01/1995,6
0204,32,05/01/1996,6
0204,32,05/01/1997,1
0204,32,05/01/1997,54
0204,32,09/15/1997,1
0205,32,10/01/1995,1
0205,32,09/15/1997,1
0206,32,05/01/1997,6
0207,32,05/01/1997,54
0207,32,09/15/1997,1
0207,32,05/01/2000,54
0208,32,10/01/1995,6
0208,32,09/15/1997,1
0208,32,05/01/2002,6
0210,32,09/15/1997,1
0211,32,10/01/1995,1
0211,32,09/15/1997,1
1020,32,06/01/1996,1
1020,32,04/21/1999,1
1020,32,09/11/2000,51
1020,32,05/30/2007,34
1020,32,05/14/2012,51
1020,32,08/08/2012,19
1020,32,06/01/2015,31
1021,32,06/01/1992,25
1030,32,09/15/1992,19
1030,32,09/16/1992,19
2027,32,08/01/1991,31
2027,32,06/01/1993,12
2027,32,06/01/1993,25
2027,32,07/01/1996,25
2027,32,07/01/1996,28
3010,32,08/01/1998,6
3010,32,08/02/1998,6
3010,32,08/01/1999,54
3010,32,08/01/1999,6
7000,32,06/01/1995,26
A310,32,08/22/1990,19
A320,32,08/22/1990,33
A320,32,04/01/1994,22
A320,32,03/08/1996,22
A330,32,08/22/1990,1
A330,32,04/01/1994,22
A330,32,03/08/1996,22
A350,32,08/22/1990,31
A350,32,04/01/1994,22
A350,32,07/01/1995,25
A351,32,08/22/1990,31
A352,32,08/22/1990,31
A410,32,08/15/1991,1
A410,32,08/15/1991,2
A410,32,08/15/1991,3
A420,32,08/15/1991,1
A420,32,08/15/1991,14
A420,32,08/15/1991,2
A420,32,08/15/1991,3
A420,32,08/01/1998,6
A420,32,08/01/1999,54
A420,32,08/01/1999,6
A451,32,08/21/1991,1
A451,32,08/21/1991,2
A451,32,08/21/1991,3
A452,32,08/21/1991,2
A452,32,08/21/1991,3
A453,32,08/21/1991,2
A453,32,08/21/1991,3
A454,32,08/23/1991,2
A454,32,08/23/1991,3
A454,32,05/01/1999,6
A455,32,08/22/1991,1
A455,32,08/22/1991,2
A455,32,08/22/1991,3
A455,32,05/01/1998,6
A456,32,08/22/1991,1
A456,32,08/22/1991,2
A456,32,08/22/1991,3
A456,32,05/01/1998,6
A457,32,08/23/1991,1
A457,32,08/23/1991,2
A457,32,08/23/1991,3
A457,32,05/01/1998,6
