SHRP_ID,STATE_CODE,VISIT_DATE,IRI_LEFT_WHEEL_PATH,IRI_RIGHT_WHEEL_PATH
0104,39,2000-08-16,1.3504000186,1.2735999584
0104,39,2001-11-04,1.4150000096,1.4288000108
0104,39,2002-12-06,1.414599991,1.3232000114
0104,39,2003-04-29,1.4271999834,1.3508000136
0104,39,2004-02-04,1.568600011,1.4699999808000002
0104,39,2005-05-05,1.4805999994,1.4355999948
0104,39,2006-08-09,1.4713999746,1.4984000206
0104,39,2008-07-14,1.5399999856,1.5467999698
0104,39,2009-10-20,1.6711999894000003,1.5809999942000001
0104,39,2010-08-11,1.7,1.6989999772000002
0104,39,2011-06-14,1.7105999948000001,1.690800023
0104,39,2012-05-23,1.8453999994,1.810800004
0104,39,2012-11-05,0.6850000022,0.5715999962
0104,39,2013-06-20,0.6438000084000001,0.6413999913999999
0104,39,2014-06-05,0.6926,0.675400007
0104,39,2016-05-31,0.745599985,0.6205999849999999
0105,1,1996-01-10,0.6570000052,0.5715999842
0105,1,1997-07-03,0.7520000098,0.5336000084
0105,1,1998-01-27,0.7358000162,0.5325999856
0105,1,1999-09-28,0.6782000066,0.6175999998
0105,1,2001-03-14,0.6626000044,0.6114000082000001
0105,1,2002-03-10,0.6502000092,0.5889999984000001
0105,1,2003-01-29,0.6829999924,0.6264000058
0105,1,2004-04-27,0.7340000034,0.633400023
0105,1,2005-05-04,0.7642000078,0.6238000036
0105,10,1997-06-10,0.6538000106,0.7355999825999999
0105,10,1997-09-29,0.6190000056,0.7125999928
0105,10,1998-02-25,0.6238000036,0.712599993
0105,10,1998-05-13,0.6515999914,0.7266000034
0105,10,1998-07-28,0.645600009,0.7414000036
0105,10,1998-11-05,0.6526000024,0.740200007
0105,10,2000-12-06,0.6453999996,0.8230000018
0105,10,2001-07-12,0.6411999942,0.8560000062
0105,10,2002-04-26,0.6572000024,0.8813999892
0105,10,2002-12-07,0.6580000044000001,0.8483999846
0105,10,2003-08-21,0.6893999934,0.9358000042000001
0105,10,2004-11-08,0.6845999956,1.1047999858000002
0105,10,2005-08-17,0.7326000093999999,1.0619999886
0105,10,2006-06-13,0.7493999957999999,1.1
0105,12,1997-01-27,0.5868000032,0.731800008
0105,12,2000-09-11,0.634799993,0.696599996
0105,12,2001-07-27,0.6321999908,0.7304000018
0105,12,2002-10-28,0.7108000042,0.6976000069999999
0105,12,2003-07-25,0.8700000048,0.6758000014000001
0105,12,2004-04-05,0.707400012,0.9442000150000001
0105,12,2005-04-26,0.770000005,0.8018000007999999
0105,12,2006-07-26,0.8000000002000001,0.9966000198
0105,12,2008-09-03,0.874000001,1.0960000038
